r_movieid,rating,movielen-1m-ratings_rate
6,3.061255,0.014789253142716292
6,3.0298014,0.014789253142716292
6,3.056122,0.014789253142716292
6,3.0709364,0.014789253142716292
6,3.0825016,0.014789253142716292
6,3.0699878,0.014789253142716292
6,3.053958,0.014789253142716292
6,3.0104034,0.014789253142716292
6,3.094533,0.014789253142716292
6,3.056132,0.014789253142716292
6,3.081288,0.014789253142716292
6,3.0795724,0.014789253142716292
6,3.1022575,0.014789253142716292
6,3.0535462,0.014789253142716292
6,3.0751095,0.014789253142716292
6,3.0705304,0.014789253142716292
6,3.0036232,0.014789253142716292
6,3.0291116,0.014789253142716292
6,3.0383635,0.014789253142716292
6,3.0608084,0.014789253142716292
6,3.0743914,0.014789253142716292
6,3.0725687,0.014789253142716292
6,3.0337582,0.014789253142716292
6,2.9974031,0.014789253142716292
6,3.0715075,0.014789253142716292
6,3.018107,0.014789253142716292
6,3.0726855,0.014789253142716292
6,3.0162573,0.014789253142716292
6,3.0663352,0.014789253142716292
6,3.0265594,0.014789253142716292
6,3.0561283,0.014789253142716292
6,3.0478709,0.014789253142716292
6,3.074434,0.014789253142716292
6,3.08288,0.014789253142716292
6,3.0278122,0.014789253142716292
6,3.0588324,0.014789253142716292
6,3.0737314,0.014789253142716292
6,3.0665114,0.014789253142716292
6,3.047654,0.014789253142716292
6,3.0656536,0.014789253142716292
6,3.1299422,0.014789253142716292
6,3.046937,0.014789253142716292
6,3.0059013,0.014789253142716292
6,3.0415878,0.014789253142716292
6,3.0762107,0.014789253142716292
6,3.069859,0.014789253142716292
6,3.03729,0.014789253142716292
6,3.0726118,0.014789253142716292
6,3.0984037,0.014789253142716292
6,3.0785432,0.014789253142716292
6,3.0764046,0.014789253142716292
6,3.0734339,0.014789253142716292
6,3.0313208,0.014789253142716292
6,3.0602777,0.014789253142716292
6,3.029811,0.014789253142716292
6,3.0629077,0.014789253142716292
6,3.0762486,0.014789253142716292
6,3.0037951,0.014789253142716292
6,3.100647,0.014789253142716292
6,3.036859,0.014789253142716292
10,3.7978017,0.011214767764986106
10,3.7925181,0.011214767764986106
10,3.79937,0.011214767764986106
10,3.8047128,0.011214767764986106
10,3.8511012,0.011214767764986106
10,3.7604444,0.011214767764986106
10,3.7712197,0.011214767764986106
10,3.8600736,0.011214767764986106
10,3.8482938,0.011214767764986106
10,3.80321,0.011214767764986106
10,3.8661206,0.011214767764986106
10,3.8141208,0.011214767764986106
10,3.799761,0.011214767764986106
10,3.8407445,0.011214767764986106
10,3.7939827,0.011214767764986106
10,3.8142817,0.011214767764986106
10,3.8486724,0.011214767764986106
10,3.7645698,0.011214767764986106
10,3.8151186,0.011214767764986106
10,3.7953413,0.011214767764986106
10,3.7983668,0.011214767764986106
10,3.8227336,0.011214767764986106
10,3.8015726,0.011214767764986106
10,3.7985592,0.011214767764986106
10,3.7965686,0.011214767764986106
10,3.8772295,0.011214767764986106
10,3.809464,0.011214767764986106
10,3.8227694,0.011214767764986106
10,3.8103013,0.011214767764986106
10,3.7862713,0.011214767764986106
10,3.801064,0.011214767764986106
10,3.7837744,0.011214767764986106
10,3.8201568,0.011214767764986106
10,3.7875204,0.011214767764986106
10,3.821011,0.011214767764986106
10,3.8054545,0.011214767764986106
10,3.8015916,0.011214767764986106
10,3.82005,0.011214767764986106
10,3.8220346,0.011214767764986106
10,3.7519746,0.011214767764986106
10,3.8117716,0.011214767764986106
10,3.8127165,0.011214767764986106
10,3.8035145,0.011214767764986106
10,3.7939005,0.011214767764986106
10,3.8370545,0.011214767764986106
10,3.8420947,0.011214767764986106
10,3.7729683,0.011214767764986106
10,3.8047283,0.011214767764986106
10,3.7454917,0.011214767764986106
10,3.786948,0.011214767764986106
10,3.8304858,0.011214767764986106
10,3.8368123,0.011214767764986106
10,3.8310933,0.011214767764986106
10,3.824408,0.011214767764986106
10,3.827688,0.011214767764986106
10,3.8206732,0.011214767764986106
10,3.8007324,0.011214767764986106
10,3.8240216,0.011214767764986106
10,3.8074012,0.011214767764986106
10,3.7918425,0.011214767764986106
10,3.8222573,0.011214767764986106
10,3.8239758,0.011214767764986106
10,3.845464,0.011214767764986106
10,3.8501287,0.011214767764986106
10,3.7820523,0.011214767764986106
10,3.8031366,0.011214767764986106
10,3.848474,0.011214767764986106
10,3.7952936,0.011214767764986106
10,3.8189793,0.011214767764986106
10,3.8272781,0.011214767764986106
10,3.8565392,0.011214767764986106
10,3.7891753,0.011214767764986106
10,3.8321726,0.011214767764986106
10,3.8038154,0.011214767764986106
10,3.8245916,0.011214767764986106
10,3.7985022,0.011214767764986106
10,3.7840173,0.011214767764986106
10,3.8400884,0.011214767764986106
10,3.8325787,0.011214767764986106
10,3.799772,0.011214767764986106
10,3.812576,0.011214767764986106
10,3.8059714,0.011214767764986106
10,3.7905784,0.011214767764986106
10,3.8076353,0.011214767764986106
10,3.8078737,0.011214767764986106
10,3.8166847,0.011214767764986106
10,3.7981176,0.011214767764986106
10,3.7696137,0.011214767764986106
10,3.7982068,0.011214767764986106
10,3.8062096,0.011214767764986106
10,3.8583188,0.011214767764986106
10,3.808126,0.011214767764986106
10,3.7988226,0.011214767764986106
10,3.789229,0.011214767764986106
10,3.8292582,0.011214767764986106
10,3.765164,0.011214767764986106
10,3.7818587,0.011214767764986106
10,3.823287,0.011214767764986106
10,3.77396,0.011214767764986106
10,3.822022,0.011214767764986106
10,3.7893665,0.011214767764986106
10,3.8311043,0.011214767764986106
10,3.7646809,0.011214767764986106
10,3.8080165,0.011214767764986106
10,3.856746,0.011214767764986106
10,3.8232129,0.011214767764986106
10,3.7720175,0.011214767764986106
10,3.7839847,0.011214767764986106
10,3.8239868,0.011214767764986106
10,3.785699,0.011214767764986106
10,3.8339279,0.011214767764986106
10,3.8042712,0.011214767764986106
10,3.7848794,0.011214767764986106
21,3.326158,0.012206047032474803
21,3.3480327,0.012206047032474803
21,3.3468637,0.012206047032474803
21,3.3715003,0.012206047032474803
21,3.3272831,0.012206047032474803
21,3.327658,0.012206047032474803
21,3.3158436,0.012206047032474803
21,3.3643706,0.012206047032474803
21,3.356977,0.012206047032474803
21,3.3585017,0.012206047032474803
21,3.3087738,0.012206047032474803
21,3.3694677,0.012206047032474803
21,3.3532739,0.012206047032474803
21,3.361402,0.012206047032474803
21,3.348296,0.012206047032474803
21,3.3671908,0.012206047032474803
21,3.3603253,0.012206047032474803
21,3.3658056,0.012206047032474803
21,3.3150778,0.012206047032474803
21,3.3329537,0.012206047032474803
21,3.3275094,0.012206047032474803
21,3.3311248,0.012206047032474803
21,3.364245,0.012206047032474803
21,3.2929726,0.012206047032474803
21,3.3423843,0.012206047032474803
21,3.3316922,0.012206047032474803
21,3.3467815,0.012206047032474803
21,3.345403,0.012206047032474803
21,3.3550637,0.012206047032474803
21,3.3375206,0.012206047032474803
21,3.3611686,0.012206047032474803
21,3.3307197,0.012206047032474803
21,3.3948913,0.012206047032474803
21,3.388613,0.012206047032474803
21,3.3037364,0.012206047032474803
21,3.3193321,0.012206047032474803
21,3.3650503,0.012206047032474803
21,3.3452847,0.012206047032474803
21,3.2948,0.012206047032474803
21,3.27986,0.012206047032474803
21,3.3100972,0.012206047032474803
21,3.3335285,0.012206047032474803
21,3.3104656,0.012206047032474803
21,3.383034,0.012206047032474803
21,3.3397207,0.012206047032474803
21,3.3425379,0.012206047032474803
21,3.3351798,0.012206047032474803
21,3.311092,0.012206047032474803
21,3.3866904,0.012206047032474803
21,3.359512,0.012206047032474803
21,3.3697145,0.012206047032474803
21,3.370256,0.012206047032474803
21,3.3632388,0.012206047032474803
21,3.3187437,0.012206047032474803
21,3.3691053,0.012206047032474803
21,3.374864,0.012206047032474803
21,3.358993,0.012206047032474803
21,3.3343008,0.012206047032474803
21,3.3605397,0.012206047032474803
21,3.3231983,0.012206047032474803
21,3.350021,0.012206047032474803
21,3.327105,0.012206047032474803
21,3.3305304,0.012206047032474803
21,3.2389114,0.012206047032474803
21,3.3324401,0.012206047032474803
21,3.366339,0.012206047032474803
21,3.3144052,0.012206047032474803
21,3.3482206,0.012206047032474803
21,3.3386896,0.012206047032474803
21,3.358905,0.012206047032474803
21,3.3595197,0.012206047032474803
21,3.3173728,0.012206047032474803
21,3.3116684,0.012206047032474803
21,3.3152008,0.012206047032474803
21,3.3472152,0.012206047032474803
21,3.3086922,0.012206047032474803
21,3.3218846,0.012206047032474803
21,3.3868904,0.012206047032474803
21,3.3474069,0.012206047032474803
21,3.3424926,0.012206047032474803
21,3.3578336,0.012206047032474803
21,3.37698,0.012206047032474803
21,3.341619,0.012206047032474803
21,3.3517294,0.012206047032474803
21,3.3162384,0.012206047032474803
21,3.3500042,0.012206047032474803
21,3.3331718,0.012206047032474803
21,3.3309236,0.012206047032474803
21,3.4111555,0.012206047032474803
21,3.3322282,0.012206047032474803
21,3.3374445,0.012206047032474803
21,3.305867,0.012206047032474803
21,3.3434556,0.012206047032474803
21,3.3639028,0.012206047032474803
21,3.3341653,0.012206047032474803
21,3.3593678,0.012206047032474803
21,3.319622,0.012206047032474803
21,3.333023,0.012206047032474803
21,3.3135788,0.012206047032474803
21,3.333025,0.012206047032474803
21,3.3256712,0.012206047032474803
21,3.3272674,0.012206047032474803
21,3.33681,0.012206047032474803
21,3.3890524,0.012206047032474803
21,3.3201072,0.012206047032474803
21,3.291738,0.012206047032474803
21,3.328087,0.012206047032474803
21,3.282433,0.012206047032474803
21,3.412046,0.012206047032474803
32,3.5069435,0.008409681389306714
32,3.5489063,0.008409681389306714
32,3.519734,0.008409681389306714
32,3.5820735,0.008409681389306714
32,3.5469594,0.008409681389306714
32,3.5582728,0.008409681389306714
32,3.5838306,0.008409681389306714
32,3.5351105,0.008409681389306714
32,3.5585663,0.008409681389306714
32,3.5218227,0.008409681389306714
32,3.522349,0.008409681389306714
32,3.5591588,0.008409681389306714
32,3.5190995,0.008409681389306714
32,3.5983126,0.008409681389306714
32,3.5545297,0.008409681389306714
32,3.5724924,0.008409681389306714
32,3.5070386,0.008409681389306714
32,3.5424843,0.008409681389306714
32,3.5528264,0.008409681389306714
32,3.5545018,0.008409681389306714
32,3.593372,0.008409681389306714
32,3.511737,0.008409681389306714
32,3.544158,0.008409681389306714
32,3.5642955,0.008409681389306714
32,3.522009,0.008409681389306714
32,3.5433574,0.008409681389306714
32,3.5337782,0.008409681389306714
32,3.6038194,0.008409681389306714
32,3.5167813,0.008409681389306714
32,3.5547287,0.008409681389306714
32,3.5353599,0.008409681389306714
32,3.5446396,0.008409681389306714
32,3.520225,0.008409681389306714
32,3.5281816,0.008409681389306714
32,3.5421169,0.008409681389306714
32,3.558276,0.008409681389306714
32,3.575401,0.008409681389306714
32,3.587375,0.008409681389306714
32,3.55037,0.008409681389306714
32,3.5057755,0.008409681389306714
32,3.5394711,0.008409681389306714
32,3.5505812,0.008409681389306714
32,3.535628,0.008409681389306714
32,3.5250142,0.008409681389306714
32,3.549503,0.008409681389306714
32,3.5585227,0.008409681389306714
32,3.542638,0.008409681389306714
32,3.5664718,0.008409681389306714
32,3.5425081,0.008409681389306714
32,3.55854,0.008409681389306714
32,3.5254874,0.008409681389306714
32,3.576886,0.008409681389306714
32,3.5347528,0.008409681389306714
32,3.5400152,0.008409681389306714
32,3.5172198,0.008409681389306714
32,3.5364673,0.008409681389306714
32,3.5065851,0.008409681389306714
32,3.542537,0.008409681389306714
32,3.5357618,0.008409681389306714
32,3.5266306,0.008409681389306714
32,3.5692995,0.008409681389306714
32,3.5573902,0.008409681389306714
32,3.5973544,0.008409681389306714
32,3.5970037,0.008409681389306714
32,3.4917588,0.008409681389306714
32,3.5565815,0.008409681389306714
32,3.4942055,0.008409681389306714
32,3.5099554,0.008409681389306714
32,3.4837406,0.008409681389306714
32,3.529212,0.008409681389306714
32,3.5419366,0.008409681389306714
32,3.5560007,0.008409681389306714
32,3.5513196,0.008409681389306714
32,3.5426526,0.008409681389306714
32,3.5398045,0.008409681389306714
32,3.531969,0.008409681389306714
32,3.512343,0.008409681389306714
32,3.5456288,0.008409681389306714
32,3.5551004,0.008409681389306714
32,3.5413256,0.008409681389306714
32,3.5853083,0.008409681389306714
32,3.497773,0.008409681389306714
32,3.5631676,0.008409681389306714
32,3.537623,0.008409681389306714
32,3.519064,0.008409681389306714
32,3.5316203,0.008409681389306714
32,3.5281005,0.008409681389306714
32,3.510885,0.008409681389306714
32,3.565886,0.008409681389306714
32,3.537425,0.008409681389306714
32,3.5455902,0.008409681389306714
32,3.5834959,0.008409681389306714
32,3.5471992,0.008409681389306714
32,3.548917,0.008409681389306714
32,3.5504293,0.008409681389306714
32,3.6007557,0.008409681389306714
32,3.5745785,0.008409681389306714
32,3.560682,0.008409681389306714
32,3.5575604,0.008409681389306714
32,3.5622897,0.008409681389306714
32,3.5503106,0.008409681389306714
32,3.5295343,0.008409681389306714
32,3.573911,0.008409681389306714
32,3.5922503,0.008409681389306714
32,3.537092,0.008409681389306714
32,3.5250401,0.008409681389306714
32,3.5238287,0.008409681389306714
32,3.5500524,0.008409681389306714
32,3.5608559,0.008409681389306714
32,3.5644011,0.008409681389306714
32,3.5487113,0.008409681389306714
32,3.5469315,0.008409681389306714
32,3.526964,0.008409681389306714
32,3.531323,0.008409681389306714
32,3.5224998,0.008409681389306714
32,3.5367568,0.008409681389306714
32,3.5650456,0.008409681389306714
32,3.5487413,0.008409681389306714
32,3.5252988,0.008409681389306714
32,3.4985454,0.008409681389306714
32,3.5262766,0.008409681389306714
32,3.5508628,0.008409681389306714
32,3.556498,0.008409681389306714
34,3.0834675,0.008558320098817717
34,3.0809062,0.008558320098817717
34,3.053547,0.008558320098817717
34,3.0698857,0.008558320098817717
34,3.068926,0.008558320098817717
34,3.1003513,0.008558320098817717
34,3.0979893,0.008558320098817717
34,3.1011622,0.008558320098817717
34,3.1218824,0.008558320098817717
34,3.0665467,0.008558320098817717
34,3.0583398,0.008558320098817717
34,3.1011178,0.008558320098817717
34,3.0878644,0.008558320098817717
34,3.071795,0.008558320098817717
34,3.0838509,0.008558320098817717
34,3.112773,0.008558320098817717
34,3.1106312,0.008558320098817717
34,3.1313016,0.008558320098817717
34,3.082708,0.008558320098817717
34,3.06202,0.008558320098817717
34,3.058105,0.008558320098817717
34,3.0648172,0.008558320098817717
34,3.080791,0.008558320098817717
34,3.034792,0.008558320098817717
34,3.0667787,0.008558320098817717
34,3.0365548,0.008558320098817717
34,3.1009495,0.008558320098817717
34,3.084249,0.008558320098817717
34,3.0675364,0.008558320098817717
34,3.070704,0.008558320098817717
34,3.0958166,0.008558320098817717
34,3.083374,0.008558320098817717
34,3.0667076,0.008558320098817717
34,3.1001601,0.008558320098817717
34,3.0465953,0.008558320098817717
34,3.0866537,0.008558320098817717
34,3.11212,0.008558320098817717
34,3.0848103,0.008558320098817717
34,3.11478,0.008558320098817717
34,3.1095922,0.008558320098817717
34,3.050101,0.008558320098817717
34,3.073159,0.008558320098817717
34,3.0925503,0.008558320098817717
34,3.072737,0.008558320098817717
34,3.0226998,0.008558320098817717
34,3.0163379,0.008558320098817717
34,3.0725617,0.008558320098817717
34,3.0729766,0.008558320098817717
34,3.1106756,0.008558320098817717
34,3.1296537,0.008558320098817717
34,3.10169,0.008558320098817717
34,3.0736222,0.008558320098817717
34,3.0851178,0.008558320098817717
34,3.0805125,0.008558320098817717
34,3.019302,0.008558320098817717
34,3.098012,0.008558320098817717
34,3.1012151,0.008558320098817717
34,3.0930016,0.008558320098817717
34,3.117894,0.008558320098817717
34,3.0839133,0.008558320098817717
34,3.0994408,0.008558320098817717
34,3.0668643,0.008558320098817717
34,3.0712094,0.008558320098817717
34,3.0765088,0.008558320098817717
34,3.0760086,0.008558320098817717
34,3.1412292,0.008558320098817717
34,3.078965,0.008558320098817717
34,3.115671,0.008558320098817717
34,3.0597284,0.008558320098817717
34,3.076448,0.008558320098817717
34,3.0612254,0.008558320098817717
34,3.0433693,0.008558320098817717
34,3.073983,0.008558320098817717
34,3.0929976,0.008558320098817717
34,3.0673928,0.008558320098817717
34,3.0684474,0.008558320098817717
34,3.0697343,0.008558320098817717
34,3.0907753,0.008558320098817717
34,3.076493,0.008558320098817717
34,3.057181,0.008558320098817717
34,3.1046455,0.008558320098817717
34,3.0536118,0.008558320098817717
34,3.108427,0.008558320098817717
34,3.0597906,0.008558320098817717
34,3.0780866,0.008558320098817717
34,3.079265,0.008558320098817717
34,3.0673912,0.008558320098817717
34,3.0968008,0.008558320098817717
34,3.0656166,0.008558320098817717
34,3.0600245,0.008558320098817717
34,3.1104584,0.008558320098817717
34,3.073528,0.008558320098817717
34,3.069833,0.008558320098817717
34,3.075922,0.008558320098817717
34,3.0977144,0.008558320098817717
34,3.010945,0.008558320098817717
34,3.1217804,0.008558320098817717
39,3.8124595,0.010735373054213635
39,3.8263457,0.010735373054213635
39,3.8015392,0.010735373054213635
39,3.8273869,0.010735373054213635
39,3.7950454,0.010735373054213635
39,3.7970748,0.010735373054213635
39,3.7733877,0.010735373054213635
39,3.806998,0.010735373054213635
39,3.8668036,0.010735373054213635
39,3.8039541,0.010735373054213635
39,3.8444786,0.010735373054213635
39,3.8010774,0.010735373054213635
39,3.810334,0.010735373054213635
39,3.8021944,0.010735373054213635
39,3.8277068,0.010735373054213635
39,3.8492448,0.010735373054213635
39,3.845377,0.010735373054213635
39,3.843872,0.010735373054213635
39,3.8473737,0.010735373054213635
39,3.8281877,0.010735373054213635
39,3.8243399,0.010735373054213635
39,3.813637,0.010735373054213635
39,3.8207874,0.010735373054213635
39,3.819699,0.010735373054213635
39,3.825933,0.010735373054213635
39,3.7994227,0.010735373054213635
39,3.8786366,0.010735373054213635
39,3.799151,0.010735373054213635
39,3.7881634,0.010735373054213635
39,3.8011203,0.010735373054213635
39,3.838212,0.010735373054213635
39,3.8176546,0.010735373054213635
39,3.815003,0.010735373054213635
39,3.8231754,0.010735373054213635
39,3.8357728,0.010735373054213635
39,3.850258,0.010735373054213635
39,3.8195353,0.010735373054213635
39,3.8406436,0.010735373054213635
39,3.8795507,0.010735373054213635
39,3.8194606,0.010735373054213635
39,3.826727,0.010735373054213635
39,3.8093925,0.010735373054213635
39,3.8623848,0.010735373054213635
39,3.858945,0.010735373054213635
39,3.7994518,0.010735373054213635
39,3.8044891,0.010735373054213635
39,3.825401,0.010735373054213635
39,3.8099847,0.010735373054213635
39,3.7964978,0.010735373054213635
39,3.8256667,0.010735373054213635
39,3.8271217,0.010735373054213635
39,3.8305283,0.010735373054213635
39,3.8271303,0.010735373054213635
39,3.8276868,0.010735373054213635
39,3.8248713,0.010735373054213635
39,3.828407,0.010735373054213635
39,3.729662,0.010735373054213635
39,3.7833166,0.010735373054213635
39,3.8150961,0.010735373054213635
39,3.8265285,0.010735373054213635
39,3.8447142,0.010735373054213635
39,3.789644,0.010735373054213635
39,3.8386965,0.010735373054213635
39,3.826921,0.010735373054213635
39,3.793869,0.010735373054213635
39,3.8503945,0.010735373054213635
39,3.828757,0.010735373054213635
39,3.8522356,0.010735373054213635
39,3.8251987,0.010735373054213635
39,3.8297892,0.010735373054213635
39,3.8233972,0.010735373054213635
39,3.8717928,0.010735373054213635
39,3.8278172,0.010735373054213635
39,3.8581288,0.010735373054213635
39,3.8766832,0.010735373054213635
39,3.818955,0.010735373054213635
39,3.8093967,0.010735373054213635
39,3.8323567,0.010735373054213635
39,3.8550687,0.010735373054213635
39,3.842097,0.010735373054213635
39,3.8473105,0.010735373054213635
39,3.818583,0.010735373054213635
39,3.8239493,0.010735373054213635
39,3.7918046,0.010735373054213635
39,3.7851415,0.010735373054213635
39,3.8314066,0.010735373054213635
39,3.7950583,0.010735373054213635
39,3.8411694,0.010735373054213635
39,3.8058887,0.010735373054213635
39,3.8450177,0.010735373054213635
39,3.8618765,0.010735373054213635
39,3.8353343,0.010735373054213635
39,3.855846,0.010735373054213635
39,3.8647344,0.010735373054213635
39,3.8624966,0.010735373054213635
39,3.8556454,0.010735373054213635
39,3.7769673,0.010735373054213635
39,3.7857332,0.010735373054213635
39,3.7996175,0.010735373054213635
39,3.813975,0.010735373054213635
47,3.3887544,0.009262662647945306
47,3.3792195,0.009262662647945306
47,3.3469157,0.009262662647945306
47,3.3601012,0.009262662647945306
47,3.3537412,0.009262662647945306
47,3.3564568,0.009262662647945306
47,3.3202245,0.009262662647945306
47,3.377484,0.009262662647945306
47,3.3612258,0.009262662647945306
47,3.3610654,0.009262662647945306
47,3.3869226,0.009262662647945306
47,3.3698516,0.009262662647945306
47,3.3944287,0.009262662647945306
47,3.3323932,0.009262662647945306
47,3.3860848,0.009262662647945306
47,3.357559,0.009262662647945306
47,3.319418,0.009262662647945306
47,3.335238,0.009262662647945306
47,3.3600888,0.009262662647945306
47,3.339475,0.009262662647945306
47,3.3876038,0.009262662647945306
47,3.3467638,0.009262662647945306
47,3.3584127,0.009262662647945306
47,3.3404346,0.009262662647945306
47,3.3654985,0.009262662647945306
47,3.3467736,0.009262662647945306
47,3.3346882,0.009262662647945306
47,3.3777022,0.009262662647945306
47,3.361045,0.009262662647945306
47,3.3671162,0.009262662647945306
47,3.366054,0.009262662647945306
47,3.397445,0.009262662647945306
47,3.341368,0.009262662647945306
47,3.331947,0.009262662647945306
47,3.3422134,0.009262662647945306
47,3.3915005,0.009262662647945306
47,3.3747036,0.009262662647945306
47,3.3852704,0.009262662647945306
47,3.3255863,0.009262662647945306
47,3.3543763,0.009262662647945306
47,3.394578,0.009262662647945306
47,3.3707561,0.009262662647945306
47,3.4018261,0.009262662647945306
47,3.3741393,0.009262662647945306
47,3.3872292,0.009262662647945306
47,3.3151453,0.009262662647945306
47,3.3442059,0.009262662647945306
47,3.3852725,0.009262662647945306
