s_nationkey,s_acctbal,tpch-1m-supplier_rate
0,1351.3192412295436,0.1
0,4257.769270068174,0.1
0,4169.001188022117,0.1
0,4246.190170147391,0.1
0,1491.446974315735,0.1
0,1363.3191664225108,0.1
0,9274.987707093196,0.1
0,7341.017675379569,0.1
0,1297.8018488060784,0.1
0,7447.102166047487,0.1
0,4190.278376810771,0.1
0,4109.188773693602,0.1
0,4224.863943385144,0.1
0,4291.085901682222,0.1
0,1386.2853215293223,0.1
0,7252.741690415663,0.1
0,-385.6263825450852,0.1
0,1503.581181387913,0.1
0,7328.683726504469,0.1
0,7264.734469619643,0.1
0,1426.1377720835476,0.1
0,3963.337545370122,0.1
0,7262.411881142576,0.1
0,7357.620456391491,0.1
0,1271.5058363190708,0.1
0,1503.184000562304,0.1
0,7287.436863253668,0.1
0,4311.793886372225,0.1
0,9269.697429073201,0.1
0,1249.2006970074028,0.1
0,1152.359683364501,0.1
0,1499.910488030853,0.1
0,7280.428579406044,0.1
0,7351.117522282434,0.1
0,-402.41040499317745,0.1
0,4341.77412703272,0.1
0,9274.03522612632,0.1
0,4301.298076495136,0.1
0,1459.9705679865365,0.1
0,-396.7495210929872,0.1
0,4073.4078186842034,0.1
0,1568.01597327022,0.1
0,7291.941522157113,0.1
0,1370.1017772766775,0.1
0,4134.580579375089,0.1
0,1311.838174703276,0.1
0,-414.6253157770893,0.1
0,4208.331576814312,0.1
0,7375.153592847491,0.1
0,4247.591526419582,0.1
0,-422.12879802705856,0.1
0,4188.544750991018,0.1
0,7255.398980012524,0.1
0,1427.2165949101434,0.1
0,4269.637021143671,0.1
0,1280.8454976430112,0.1
0,7382.296719595435,0.1
0,-354.8401644861892,0.1
0,3941.1425044793295,0.1
0,9269.64994427839,0.1
0,9314.40108663962,0.1
0,4097.841794268337,0.1
0,7245.043033652193,0.1
0,9294.831220062351,0.1
0,1332.7791838480543,0.1
0,1244.342077966917,0.1
0,1300.670550051309,0.1
0,4311.476154066658,0.1
0,1238.4578920722292,0.1
0,7384.901364705307,0.1
0,1211.3751034655047,0.1
0,7393.257281043792,0.1
0,7287.323924442498,0.1
0,1338.6669678156802,0.1
0,4193.4800391377685,0.1
0,-342.93423926082727,0.1
0,4200.795284124079,0.1
0,1453.2600384020914,0.1
0,4292.460298315647,0.1
0,4104.0548570574165,0.1
0,4343.130814156317,0.1
0,1319.942510132141,0.1
0,7224.476969064441,0.1
0,9163.553060207536,0.1
0,-403.1983652334009,0.1
0,4098.570525408904,0.1
0,4306.891517460975,0.1
0,4174.988314846608,0.1
0,1447.2670866189028,0.1
0,4164.861100230248,0.1
0,7374.304796947478,0.1
0,7319.3835624267285,0.1
0,7320.623603525151,0.1
0,1352.852918883348,0.1
0,7273.541647531105,0.1
0,4202.243906723209,0.1
0,7347.075342500652,0.1
0,3987.230473051537,0.1
0,7347.471346030549,0.1
0,-417.19839640200485,0.1
0,7295.625487111281,0.1
0,-341.20261468069214,0.1
0,9312.190215712255,0.1
0,7381.1958233936275,0.1
0,1303.6215314743604,0.1
0,-394.37927098105763,0.1
0,1278.862693623596,0.1
0,-382.2793744064381,0.1
0,1281.4892044983083,0.1
0,7387.385288414759,0.1
0,4284.775825006387,0.1
0,1257.9747831993243,0.1
0,4130.557151269015,0.1
0,-386.04080978327994,0.1
0,-384.79726470609694,0.1
0,4374.771073819626,0.1
0,4365.912868368686,0.1
0,7390.6532042786575,0.1
0,7324.4032951568015,0.1
0,1353.179729489529,0.1
0,7529.400467003716,0.1
0,1424.871055716555,0.1
0,7384.9760128454855,0.1
0,9224.169793172256,0.1
0,7317.378979424231,0.1
0,1373.593040614544,0.1
0,1298.656924662044,0.1
0,7370.70910796168,0.1
0,7220.910601688889,0.1
0,4310.357618921499,0.1
0,7333.096738004041,0.1
0,-373.6781492616501,0.1
0,1366.686646316669,0.1
0,7263.889228985614,0.1
0,7255.658460498899,0.1
0,3968.194268871989,0.1
0,7286.124227523424,0.1
0,4289.747612784497,0.1
0,-372.3098909282001,0.1
0,7326.536844706913,0.1
0,1285.0422959084556,0.1
0,9299.68483431097,0.1
0,9215.281358950291,0.1
0,7304.215378947489,0.1
0,1329.436787501917,0.1
0,4252.005971319777,0.1
0,1449.1330824390254,0.1
0,1209.2256948159174,0.1
0,1440.085085924524,0.1
0,4160.590801047011,0.1
0,-408.50921884596164,0.1
0,7374.379577839712,0.1
0,1400.8062378367392,0.1
0,1341.0610229604972,0.1
0,4383.711350106213,0.1
0,7340.045445218282,0.1
0,4299.741624616578,0.1
0,1410.354894406673,0.1
0,4256.365321255457,0.1
0,-360.172137270972,0.1
0,4303.563943000333,0.1
0,7390.924831578107,0.1
0,7396.374992105455,0.1
0,4160.787639338519,0.1
0,4142.6391043385065,0.1
0,7202.174325057378,0.1
0,9241.014164521263,0.1
0,1494.259604030976,0.1
0,4197.764261052052,0.1
0,7279.166459981399,0.1
0,4268.268345259328,0.1
0,4165.1703870683805,0.1
0,7237.439916883628,0.1
0,1405.673749097025,0.1
0,7277.797471003619,0.1
0,1332.9073591123206,0.1
0,4175.189818783496,0.1
0,1380.0437844655444,0.1
0,4368.122742491493,0.1
0,4312.722915616877,0.1
0,4423.282488055189,0.1
0,7351.582174181879,0.1
0,7327.169748428256,0.1
0,1455.6532548701775,0.1
0,7476.280329401223,0.1
0,1353.550001522,0.1
0,9296.999133584655,0.1
0,7211.439397996087,0.1
0,4164.8495891648045,0.1
0,4086.4568589367136,0.1
0,1390.876500273156,0.1
0,7271.6648197137165,0.1
0,7189.512624840012,0.1
0,9257.26353720195,0.1
0,9254.426342161016,0.1
0,1346.774216148547,0.1
0,1331.0755543453406,0.1
0,7248.62983654728,0.1
0,1421.152273234817,0.1
0,4199.42957180574,0.1
0,-387.590285560407,0.1
0,4257.9440671274015,0.1
0,1225.5701264694146,0.1
0,7200.849700157127,0.1
0,4129.762377593434,0.1
0,9205.48963787688,0.1
0,1167.6278831034454,0.1
0,7635.3915997886415,0.1
0,4210.441566240729,0.1
0,4097.557644406313,0.1
0,4215.003936679937,0.1
0,7056.365797969067,0.1
0,1304.8044026328473,0.1
0,1343.8442615492418,0.1
0,7253.0338776897,0.1
0,1509.4226322102652,0.1
0,4172.663376447557,0.1
0,4174.732390747792,0.1
0,7350.152269641781,0.1
0,7479.323570708282,0.1
0,1336.2731672691566,0.1
0,4379.375342310893,0.1
0,4314.3740763864125,0.1
0,4381.013874300735,0.1
0,7513.676500450344,0.1
0,7161.359697313483,0.1
0,-380.40079460264405,0.1
0,7551.204859358676,0.1
0,7249.975701776402,0.1
0,4200.956573537013,0.1
0,-387.06704309308554,0.1
0,1316.4419708049884,0.1
0,4246.688559395822,0.1
0,1281.3001053601115,0.1
0,7203.0843901794815,0.1
0,1222.9247902973743,0.1
0,7235.140236433129,0.1
0,1306.8714337582078,0.1
0,4189.709975054715,0.1
0,9268.549867765838,0.1
0,4233.2684588820675,0.1
0,7428.409232962079,0.1
0,4307.531056395635,0.1
0,1381.7994793192217,0.1
0,4376.5033917745695,0.1
0,-383.2033573716218,0.1
0,1370.7635418903305,0.1
0,9274.470182227,0.1
0,7336.027036351428,0.1
0,-397.11139753359777,0.1
0,-394.73460835702605,0.1
0,9264.020095528027,0.1
0,9193.345654042329,0.1
0,7312.516937467771,0.1
0,-333.3775733367757,0.1
0,7255.829071781158,0.1
0,4247.506749416858,0.1
0,7379.746536016309,0.1
0,7125.183799752029,0.1
0,1332.5661973994054,0.1
0,1090.824608790087,0.1
0,4065.341372326838,0.1
0,7400.652176213391,0.1
0,4220.051436844571,0.1
0,1170.3181933151645,0.1
0,4428.179439994465,0.1
0,7348.868262721994,0.1
0,9188.794155613481,0.1
0,-387.93508105531305,0.1
0,7340.753411929976,0.1
0,4479.8466949105405,0.1
0,-436.2241649810683,0.1
0,1329.0048390329134,0.1
0,7568.495167414255,0.1
0,-409.6920341307853,0.1
0,1349.9466643898672,0.1
0,4088.3444696053098,0.1
0,4089.2967064935865,0.1
0,1314.539859468154,0.1
0,-474.45034473927757,0.1
0,-439.3764839782764,0.1
0,7302.174187491452,0.1
0,7375.954104335839,0.1
0,7334.190959266561,0.1
0,7378.4715728303,0.1
0,1324.6961822585242,0.1
0,4207.4111414472845,0.1
0,7247.333114469683,0.1
0,1327.536510770431,0.1
0,1302.3664816997455,0.1
0,7297.65488022839,0.1
0,9230.957261162892,0.1
0,7511.755213139887,0.1
0,7317.497524935494,0.1
0,1414.5095117254791,0.1
0,1432.7070220798105,0.1
0,7096.249742537248,0.1
0,7276.0882592502385,0.1
0,9311.150222809425,0.1
0,1199.0195231773716,0.1
0,1119.483959886653,0.1
0,1374.0085805979588,0.1
0,4245.055792214339,0.1
0,-366.2602513726765,0.1
0,7437.215937944343,0.1
0,4169.587770026576,0.1
0,7486.675976923135,0.1
0,-371.22929279103204,0.1
0,9280.003408164517,0.1
0,7289.261867987411,0.1
0,7226.787128630317,0.1
0,1422.848551211814,0.1
0,4180.900967582105,0.1
0,7229.4402697254445,0.1
0,4376.796743068439,0.1
0,4352.6807363186135,0.1
0,7284.273497930437,0.1
0,7409.631960836445,0.1
0,-403.5345870584885,0.1
0,7253.56652871817,0.1
0,7338.367618176916,0.1
0,1281.478511369993,0.1
0,9249.524185516702,0.1
0,1388.9551667651833,0.1
0,1224.545712795717,0.1
0,1116.0331945258251,0.1
0,7445.5981267443,0.1
0,1259.0491879967142,0.1
0,1422.1070261946247,0.1
0,4276.960776526875,0.1
0,4392.171816245159,0.1
0,-378.74459933931286,0.1
0,7339.180013826321,0.1
0,7416.96469485608,0.1
0,1256.7824544630628,0.1
0,1388.7924222944273,0.1
0,1351.1994227798432,0.1
0,9289.265710074103,0.1
0,4205.61646802301,0.1
0,4137.575107453575,0.1
0,1414.1902155130404,0.1
0,7135.607424769625,0.1
0,1521.9522528963696,0.1
0,7293.256510087838,0.1
0,4111.342057155439,0.1
0,-409.0134143694658,0.1
0,4156.820866822875,0.1
0,1071.4299997255887,0.1
0,4191.741794050819,0.1
0,9255.488279044768,0.1
0,7249.8913544391735,0.1
0,4317.542921509916,0.1
0,7386.875292354251,0.1
0,9231.710081601983,0.1
0,7368.827567446324,0.1
0,7386.92406214062,0.1
0,7238.76126446751,0.1
0,7117.909484933793,0.1
0,4166.205956278927,0.1
0,4221.1926509220475,0.1
0,9299.607107245607,0.1
0,4173.813267883392,0.1
0,7319.574169487339,0.1
0,1204.707518622578,0.1
0,1296.6312133420363,0.1
0,1359.546738582754,0.1
0,4222.97929628255,0.1
0,1371.609279979483,0.1
0,1278.3058497153977,0.1
0,-347.29981737404734,0.1
0,4295.395826386467,0.1
0,1278.62584232905,0.1
0,4328.915784600063,0.1
0,1110.5407904752929,0.1
0,1241.1653801805558,0.1
0,4313.884443339252,0.1
0,9240.313699450793,0.1
0,7307.800478882615,0.1
0,3998.422512237353,0.1
0,-459.2426167907855,0.1
0,1409.2441344706485,0.1
0,4132.8224287712665,0.1
0,9106.306117550077,0.1
0,1252.5023576266249,0.1
0,7328.407310796894,0.1
0,4344.432385445215,0.1
0,7258.821452456975,0.1
0,4260.21944811719,0.1
0,7460.503535826788,0.1
0,1484.071576264915,0.1
0,9251.358857414714,0.1
0,3849.0930870227785,0.1
0,9309.531262718778,0.1
0,4208.407919944148,0.1
0,4486.315839484263,0.1
0,-385.69662363713223,0.1
0,7329.9051792037535,0.1
0,4251.009999803328,0.1
0,7282.09573779736,0.1
0,7244.456725902312,0.1
0,1260.5546576572665,0.1
0,9281.249405550518,0.1
0,7294.274581452552,0.1
0,7179.4753248977695,0.1
0,1209.5161615157415,0.1
0,7241.189672926775,0.1
0,1256.774412152271,0.1
0,1415.430850531348,0.1
0,7501.176002713308,0.1
0,1316.7851243751388,0.1
0,4420.876035358708,0.1
0,4432.326716404964,0.1
0,4395.162801030335,0.1
0,1272.2251663556394,0.1
0,1271.9172746491,0.1
0,9239.44075799011,0.1
0,-382.1018119487459,0.1
0,-427.5979701848277,0.1
0,1285.239497262925,0.1
0,1323.5080094649902,0.1
0,1348.3178755530826,0.1
0,7271.404916080163,0.1
0,7379.837666153871,0.1
0,1387.2543525860594,0.1
0,1369.4260266053138,0.1
0,9269.841384887906,0.1
0,1247.5314607388289,0.1
0,7331.968575515314,0.1
0,4166.2471030043935,0.1
0,4154.122519107525,0.1
0,4035.2218394264123,0.1
0,7425.358358411831,0.1
0,1276.831665692171,0.1
0,4232.577470308211,0.1
0,9307.929994756509,0.1
0,7238.464795939685,0.1
0,1383.1285423153129,0.1
0,7270.684018488569,0.1
0,4325.767577768751,0.1
0,4328.95929197513,0.1
0,1324.5223739942908,0.1
0,1296.5902305050129,0.1
0,4189.081522825109,0.1
0,-386.7221162857352,0.1
0,4581.839001526177,0.1
0,1474.7579064314384,0.1
0,1377.8110847331484,0.1
0,4351.824539375216,0.1
0,7334.558313762054,0.1
0,9293.665309132144,0.1
0,-383.022352757384,0.1
0,7236.964515179068,0.1
0,1409.0992306008807,0.1
0,4130.666844951469,0.1
0,4268.033077714114,0.1
0,-399.23595763597314,0.1
0,1359.7077532827532,0.1
0,4202.29962083649,0.1
0,4098.029681570198,0.1
0,1265.324871184524,0.1
0,4206.634919045584,0.1
0,1334.2228010997244,0.1
0,1370.9894903873785,0.1
0,4140.148558717527,0.1
0,9246.489732236421,0.1
0,1331.4139079888453,0.1
0,-423.40734746088316,0.1
0,4020.569505328796,0.1
0,1460.4757808585068,0.1
0,9226.864883612514,0.1
0,4103.237951712096,0.1
0,4378.867362053865,0.1
0,4185.605821080351,0.1
0,4430.086446019903,0.1
0,9286.09235799427,0.1
0,7323.669145176422,0.1
0,1062.2217485618753,0.1
0,4063.645785894177,0.1
0,1283.4189097972167,0.1
0,1109.0803847126404,0.1
0,4141.511650668431,0.1
0,7287.098378700294,0.1
0,7373.643857651426,0.1
0,7319.537475989513,0.1
0,-445.64400628899693,0.1
0,4126.983239080335,0.1
0,1491.0718087543044,0.1
0,-426.40222136195047,0.1
0,1362.378272221267,0.1
0,7347.1342595222595,0.1
0,1385.4633097546423,0.1
0,7366.885915140861,0.1
0,3933.0532215038174,0.1
0,4163.406791665674,0.1
0,1225.246232511328,0.1
0,1347.5490336366677,0.1
0,4306.652196752282,0.1
0,3885.941111305773,0.1
0,7380.021772512267,0.1
0,7356.543227392069,0.1
0,9218.155809261094,0.1
0,9242.769333211396,0.1
0,4008.7196194199096,0.1
0,4144.874477187263,0.1
0,4251.171131530434,0.1
0,4215.725530217878,0.1
0,4259.559245382337,0.1
0,1353.6473142313985,0.1
0,7240.782248571607,0.1
0,4097.188158684438,0.1
0,7362.729863135018,0.1
0,4350.804553234728,0.1
0,7303.775828594904,0.1
0,4136.111551078972,0.1
0,7295.482724721153,0.1
0,4091.683290775741,0.1
0,1281.926776594318,0.1
0,7384.781589163281,0.1
0,7273.256678650083,0.1
0,4180.715167298557,0.1
0,4155.734123923329,0.1
0,7322.983263013702,0.1
0,9313.922140281844,0.1
0,1362.076655613837,0.1
0,1401.4618284417818,0.1
0,1245.0487978997862,0.1
0,7407.961948275936,0.1
0,1353.1691074989722,0.1
0,7260.361724774295,0.1
0,7454.404333906356,0.1
0,4072.2948906615757,0.1
0,4321.133395348353,0.1
0,4271.245115130893,0.1
0,4104.172991569486,0.1
0,7329.445097916093,0.1
0,7275.5595866349295,0.1
0,9256.009664731668,0.1
0,4276.253096444343,0.1
0,7064.8034356431845,0.1
0,7359.855974039941,0.1
0,1243.0118917430618,0.1
0,4125.228427705811,0.1
0,4340.108282929908,0.1
0,7458.15554192511,0.1
0,1283.3427025375079,0.1
0,7307.095131949764,0.1
0,4275.140711046476,0.1
0,4270.197274252675,0.1
0,7322.017927403013,0.1
0,7322.92572536892,0.1
0,7208.592314444955,0.1
0,4400.487693755482,0.1
0,4414.075212559279,0.1
0,7315.355769648955,0.1
0,1333.3275698511884,0.1
0,4083.9260013975913,0.1
0,7335.984488280532,0.1
0,4176.070002524021,0.1
0,7338.7771071895395,0.1
0,9215.08736095954,0.1
0,4284.581050544099,0.1
0,4260.449725079867,0.1
0,1123.343939586537,0.1
0,4162.51035700923,0.1
0,4207.710957860101,0.1
0,7323.498542191167,0.1
0,1408.6182457517841,0.1
0,1357.3040421232567,0.1
0,1295.1955934720474,0.1
0,4047.0691467082297,0.1
0,-410.7953242386656,0.1
0,1364.5240753097314,0.1
0,4110.994962821138,0.1
0,1447.3636018365885,0.1
0,1256.2354724946342,0.1
0,7311.019776380456,0.1
0,1290.1348608276703,0.1
0,1391.062372003577,0.1
0,7286.155220979869,0.1
0,7335.466656737376,0.1
0,7303.694381060385,0.1
0,7259.6650087993,0.1
0,1334.494008187485,0.1
0,1386.9343075551112,0.1
0,9238.856658715626,0.1
0,1313.0044745081482,0.1
0,4184.170063789657,0.1
0,7310.026392749553,0.1
0,1302.0205949420356,0.1
0,3961.083380080925,0.1
0,9261.030823749523,0.1
0,-406.8720093887015,0.1
0,7318.966851650433,0.1
0,7318.746866974802,0.1
0,9254.922081438932,0.1
0,7250.4115350714355,0.1
0,1376.4220039335232,0.1
0,1317.5504393563742,0.1
0,4312.422602957484,0.1
0,9194.499504857607,0.1
0,4120.372483357447,0.1
0,7192.240364293297,0.1
0,-417.68411375638027,0.1
0,7502.724970290259,0.1
0,7293.115154039799,0.1
0,4196.361988810712,0.1
0,4158.180869986678,0.1
0,7323.15523915303,0.1
0,1278.134707245058,0.1
0,4071.37751161692,0.1
0,4194.120614624856,0.1
0,1304.514624846052,0.1
0,7140.325947234393,0.1
0,7450.599477463196,0.1
0,1364.451892949511,0.1
0,1325.6821216372052,0.1
0,4169.960687734118,0.1
0,4188.304502718632,0.1
0,9239.66182132395,0.1
0,4343.73863273155,0.1
0,4068.2646078598027,0.1
0,4262.51048290377,0.1
0,7389.624338512434,0.1
0,-343.1009677041541,0.1
0,9249.109440977398,0.1
0,1177.2548735776552,0.1
0,7332.493571780244,0.1
0,1273.3766994595048,0.1
0,1256.4569131042551,0.1
0,1364.22689545197,0.1
0,9286.555935315784,0.1
0,9256.337844391035,0.1
0,4182.265293192722,0.1
0,1382.9340516838477,0.1
0,1402.648929488824,0.1
0,7333.604128805461,0.1
0,4294.37344249383,0.1
0,7272.3374785271635,0.1
0,7385.85009386356,0.1
0,4186.2438735941905,0.1
0,4187.780967218455,0.1
0,7370.827000083919,0.1
0,7303.566764850085,0.1
0,4178.30339966211,0.1
0,4254.612209641403,0.1
0,1305.269403950859,0.1
0,-425.22420709615784,0.1
0,7087.764977883447,0.1
0,4278.723337406198,0.1
0,7324.5805212250725,0.1
0,7299.136957363403,0.1
0,7136.441605498035,0.1
0,9271.369639615903,0.1
0,7282.0834540837295,0.1
0,7267.266856126335,0.1
0,7493.655797900371,0.1
0,7289.270397306974,0.1
0,-448.3066213450374,0.1
0,-397.9549073640239,0.1
0,1166.7636566852939,0.1
0,7219.472531860256,0.1
0,1086.1496150244939,0.1
0,9237.188500384738,0.1
0,4299.550036335579,0.1
0,1474.1799233767176,0.1
0,4225.931694418055,0.1
0,7332.849225945163,0.1
0,4323.286252130889,0.1
0,7210.299306749909,0.1
0,7188.694888772471,0.1
0,9291.59834864659,0.1
0,7095.085258100881,0.1
0,7349.4049751336615,0.1
0,4179.044495226717,0.1
0,9261.06570972942,0.1
0,4328.668987727996,0.1
0,1275.0266611396448,0.1
0,7397.352034788033,0.1
0,4167.515026920291,0.1
0,7342.37055157662,0.1
0,7276.553982500255,0.1
0,7347.140785115485,0.1
0,7114.40946039795,0.1
0,4364.472677323535,0.1
0,4290.632972330434,0.1
0,7245.721380061515,0.1
0,4211.290625581502,0.1
0,9298.525005823294,0.1
0,4221.919021413013,0.1
0,7495.621241863271,0.1
0,1413.1491424995534,0.1
0,4154.5781291183885,0.1
0,1231.4339295242746,0.1
0,7285.105355497876,0.1
0,1360.690914544764,0.1
0,4202.412857812255,0.1
0,9273.049410107522,0.1
0,1414.3801982570785,0.1
0,-360.34024670809504,0.1
0,4139.686557792811,0.1
0,7348.4024606504445,0.1
0,4232.970664558104,0.1
0,1554.0690488148682,0.1
0,-360.6705594731889,0.1
0,7472.414763783707,0.1
0,1410.3001333090756,0.1
0,7350.581893666846,0.1
0,1308.5836447210402,0.1
0,7290.999604838706,0.1
0,4313.122830065733,0.1
0,1420.91217206794,0.1
0,1219.0693184849174,0.1
0,7264.191273099768,0.1
0,4137.243614740608,0.1
0,9294.798511981311,0.1
0,4353.042782979662,0.1
0,7511.309249203623,0.1
0,7343.8650119893055,0.1
0,4173.609064736154,0.1
0,7316.42795407027,0.1
0,4222.191521075041,0.1
0,1216.9082582193225,0.1
0,4213.068561118918,0.1
0,1408.8471708024074,0.1
0,4200.13191839703,0.1
0,4321.723942687603,0.1
0,7325.058424476177,0.1
0,-414.455798788597,0.1
0,4218.027103287477,0.1
0,1240.072015298506,0.1
0,7220.03681936294,0.1
0,-421.09040282423723,0.1
0,7020.309841889709,0.1
0,1428.0472218417747,0.1
0,7117.555036945751,0.1
0,7375.057061360673,0.1
0,4213.719284152818,0.1
0,9206.875995894547,0.1
0,1396.1867464990682,0.1
0,6922.0035928424995,0.1
0,7237.376768390252,0.1
0,7398.812029448323,0.1
0,4047.2570154588157,0.1
0,4156.512906400825,0.1
0,7360.795682281176,0.1
0,7294.411618910289,0.1
0,9275.876286527651,0.1
0,7258.464233269777,0.1
0,1373.1749172072716,0.1
0,-337.45647130192873,0.1
0,1440.1281841738369,0.1
0,-421.1918409497514,0.1
0,1321.9443790708071,0.1
0,1284.8091662419017,0.1
0,1258.827882174425,0.1
0,4348.165142916495,0.1
0,1308.3507846291498,0.1
0,1425.3816825463489,0.1
0,4181.501017811401,0.1
0,4172.36556357232,0.1
0,1305.5758204849349,0.1
0,4109.606399971196,0.1
0,-417.31621464838037,0.1
0,9157.484034852492,0.1
0,7256.0745967077055,0.1
0,-419.1763041108247,0.1
0,7423.009393760748,0.1
0,-409.6164276712809,0.1
0,4338.5742270767405,0.1
0,4175.538081848051,0.1
0,4091.829808736848,0.1
0,4106.31694374056,0.1
0,7348.500851703164,0.1
0,4228.400154747481,0.1
0,7338.75476958196,0.1
0,7157.566589427229,0.1
0,7309.5503729182365,0.1
0,7309.161216490449,0.1
0,4045.8466177595164,0.1
0,7222.066880388828,0.1
0,7367.575591108415,0.1
0,4110.953241006181,0.1
0,4255.250313171246,0.1
0,7348.8547396434715,0.1
0,4226.07061099469,0.1
0,9250.879224688812,0.1
0,4392.366094460871,0.1
0,-403.00118705720297,0.1
0,-422.6826060477779,0.1
0,7322.22265181502,0.1
0,1378.012296010736,0.1
0,1287.7895687441903,0.1
0,-358.193220374378,0.1
0,1260.8972121726094,0.1
0,4270.247120366136,0.1
0,4309.380328537847,0.1
0,1475.7572871023642,0.1
0,9288.703038354524,0.1
0,4284.280926875808,0.1
0,1252.4800428350425,0.1
0,4329.025955977819,0.1
0,1289.7953914445866,0.1
0,7240.907873501076,0.1
0,9234.3806013833,0.1
0,7291.182690665674,0.1
0,4399.3477086999,0.1
0,4139.803458645168,0.1
0,1221.3903413605053,0.1
0,1311.2209909995843,0.1
0,-437.9629483025491,0.1
0,9309.054820944688,0.1
0,4185.139757426656,0.1
0,1342.2825256658878,0.1
0,7335.43494144163,0.1
0,1240.9054053704374,0.1
0,7269.0021909951265,0.1
0,7251.93975184272,0.1
0,9175.671694619314,0.1
0,1510.5060078533986,0.1
0,1347.0829577640948,0.1
0,1199.4757034133418,0.1
0,-364.09423932510214,0.1
0,1372.5991506553387,0.1
0,1343.2923935400388,0.1
0,1408.194994809768,0.1
0,4153.721718835341,0.1
0,7310.709775439979,0.1
