c_nationkey,c_acctbal,tpch-1m-customer_sample_for_train_rate
0,9329.255500482725,0.003002802297215366
0,1554.2782533710765,0.003002802297215366
0,7707.754379853138,0.003002802297215366
0,-365.29634278830144,0.003002802297215366
2,1546.0147605313914,0.0029893089365105054
0,4662.281346894765,0.003002802297215366
2,1460.6740726552823,0.0029893089365105054
0,1576.367828782756,0.003002802297215366
0,4644.215867646977,0.003002802297215366
0,4774.601312631909,0.003002802297215366
0,4618.8220364588005,0.003002802297215366
0,1600.6041740132425,0.003002802297215366
2,1546.1791658885845,0.0029893089365105054
2,1440.7637328077685,0.0029893089365105054
2,1544.7972582897526,0.0029893089365105054
0,7588.56483530006,0.003002802297215366
0,7715.968433473059,0.003002802297215366
0,4652.642605981985,0.003002802297215366
0,9369.381843515854,0.003002802297215366
0,4650.103484668571,0.003002802297215366
2,1617.5881042257174,0.0029893089365105054
0,4612.203927148464,0.003002802297215366
0,1510.0868389823595,0.003002802297215366
2,1559.988447376038,0.0029893089365105054
0,7710.971110509953,0.003002802297215366
0,9386.264018307293,0.003002802297215366
0,1645.9668038600814,0.003002802297215366
0,9378.584234605574,0.003002802297215366
0,9428.816666222236,0.003002802297215366
0,9358.739674515831,0.003002802297215366
0,7536.981581351063,0.003002802297215366
0,7727.966584470249,0.003002802297215366
0,9363.892973250997,0.003002802297215366
0,9352.715317945005,0.003002802297215366
0,4570.508274102531,0.003002802297215366
0,1590.2985604458077,0.003002802297215366
2,1618.1460576148952,0.0029893089365105054
0,9375.268926411778,0.003002802297215366
0,-290.6155889546423,0.003002802297215366
0,4642.851507207757,0.003002802297215366
0,4586.752733430202,0.003002802297215366
0,9406.259784456875,0.003002802297215366
0,1492.5273265055043,0.003002802297215366
0,7611.560439429787,0.003002802297215366
0,4600.729762417242,0.003002802297215366
2,4603.960369775011,0.0029893089365105054
0,4630.256808449081,0.003002802297215366
0,4780.562635466403,0.003002802297215366
0,4592.133432615553,0.003002802297215366
0,-307.78346138674226,0.003002802297215366
0,-328.9174168943392,0.003002802297215366
0,9410.953400229118,0.003002802297215366
0,9453.240080873169,0.003002802297215366
0,4484.1705759544575,0.003002802297215366
0,-323.9761938933944,0.003002802297215366
0,-324.0918225962378,0.003002802297215366
0,4625.742577021337,0.003002802297215366
0,7549.337977857337,0.003002802297215366
0,-315.82099660952497,0.003002802297215366
0,7745.3760744716,0.003002802297215366
2,1572.7045055931933,0.0029893089365105054
0,7559.552603485543,0.003002802297215366
0,1620.832831051051,0.003002802297215366
0,-341.08425674647714,0.003002802297215366
0,1568.9742315124845,0.003002802297215366
0,1593.7505824042473,0.003002802297215366
0,4662.903357883132,0.003002802297215366
2,1550.958661567086,0.0029893089365105054
0,1516.747966196622,0.003002802297215366
0,4577.932058483481,0.003002802297215366
0,4539.814954016641,0.003002802297215366
0,9355.301437798516,0.003002802297215366
0,4768.761220882895,0.003002802297215366
0,9396.28160794464,0.003002802297215366
0,7381.802414506786,0.003002802297215366
2,4770.75164132199,0.0029893089365105054
0,4570.679593300827,0.003002802297215366
0,4620.924607614952,0.003002802297215366
0,4600.502444929671,0.003002802297215366
0,9391.574659209313,0.003002802297215366
0,-335.6343062468108,0.003002802297215366
0,-288.76514508696044,0.003002802297215366
0,7599.422055702886,0.003002802297215366
0,7495.361086856689,0.003002802297215366
0,-352.6030347390632,0.003002802297215366
0,4702.726113048998,0.003002802297215366
0,7755.688230208102,0.003002802297215366
0,7687.212286515473,0.003002802297215366
0,1550.9840471473774,0.003002802297215366
2,-304.6720212448309,0.0029893089365105054
0,1550.2408587352454,0.003002802297215366
0,4662.40739078256,0.003002802297215366
0,7576.693606624717,0.003002802297215366
0,1559.123473584188,0.003002802297215366
0,1470.6098170915118,0.003002802297215366
0,4580.475799350935,0.003002802297215366
2,1488.9012355003692,0.0029893089365105054
0,-320.5906681679092,0.003002802297215366
0,4647.332506833662,0.003002802297215366
0,7602.688340492396,0.003002802297215366
0,9414.053166946505,0.003002802297215366
0,4606.922493161159,0.003002802297215366
2,9414.070478856689,0.0029893089365105054
0,7503.371115557903,0.003002802297215366
0,9412.417683111864,0.003002802297215366
2,1571.6683487803623,0.0029893089365105054
2,1529.2281878762274,0.0029893089365105054
0,4467.128148481486,0.003002802297215366
0,4658.009980238554,0.003002802297215366
0,1556.2555488923426,0.003002802297215366
0,7576.939252549859,0.003002802297215366
0,4509.995024117693,0.003002802297215366
0,4399.444540825773,0.003002802297215366
0,7639.36642034298,0.003002802297215366
0,4548.670933583025,0.003002802297215366
0,1490.6170227539355,0.003002802297215366
0,1524.0261060869004,0.003002802297215366
0,1598.7043760493307,0.003002802297215366
0,4661.359589424897,0.003002802297215366
0,1565.5315462151377,0.003002802297215366
0,1624.925742847259,0.003002802297215366
0,4617.851769070374,0.003002802297215366
0,7519.272680306854,0.003002802297215366
0,4605.231775492644,0.003002802297215366
0,7653.954735139759,0.003002802297215366
0,1597.4920163294319,0.003002802297215366
0,7564.788316700329,0.003002802297215366
0,7583.939788047504,0.003002802297215366
0,4622.4364809052595,0.003002802297215366
0,4557.692802991363,0.003002802297215366
0,1548.8803796729496,0.003002802297215366
0,7531.899155304472,0.003002802297215366
2,-310.26675878797107,0.0029893089365105054
0,4857.812925433496,0.003002802297215366
0,4491.431318604957,0.003002802297215366
0,9347.866111987,0.003002802297215366
2,1568.1016624858228,0.0029893089365105054
0,7497.568955572775,0.003002802297215366
0,1552.72469673578,0.003002802297215366
0,1630.6550230477728,0.003002802297215366
2,4577.984783054929,0.0029893089365105054
0,4940.316393729175,0.003002802297215366
0,4830.372038257751,0.003002802297215366
2,1613.2226960072485,0.0029893089365105054
0,4888.453378312305,0.003002802297215366
0,4695.102717001837,0.003002802297215366
0,-297.12983215015345,0.003002802297215366
0,1689.721606707058,0.003002802297215366
0,4697.6290149117585,0.003002802297215366
0,7608.166570262285,0.003002802297215366
0,9389.401996271034,0.003002802297215366
0,1604.5418535991455,0.003002802297215366
0,-323.4743348848498,0.003002802297215366
0,7625.429922916902,0.003002802297215366
0,7540.495910094661,0.003002802297215366
0,1536.253690144415,0.003002802297215366
0,4775.192707571894,0.003002802297215366
2,1541.3101543586781,0.0029893089365105054
2,1594.8105714124245,0.0029893089365105054
0,9396.910418163345,0.003002802297215366
0,1634.1684609415267,0.003002802297215366
0,1561.0544291798203,0.003002802297215366
0,4607.084934441607,0.003002802297215366
0,7498.1098823881875,0.003002802297215366
2,4502.624645278307,0.0029893089365105054
0,1688.8121488757986,0.003002802297215366
0,-344.3851606172433,0.003002802297215366
0,7446.067419367843,0.003002802297215366
0,1573.9806767315063,0.003002802297215366
0,1575.17849186289,0.003002802297215366
0,-381.43952617591833,0.003002802297215366
0,1463.8051407568755,0.003002802297215366
0,4623.313526705431,0.003002802297215366
2,1557.4484504218728,0.0029893089365105054
0,4577.730192254045,0.003002802297215366
0,4809.231928317678,0.003002802297215366
0,7597.554649359872,0.003002802297215366
0,4801.257289724469,0.003002802297215366
2,1494.0501342945927,0.0029893089365105054
0,4561.960042416526,0.003002802297215366
0,4679.541187881135,0.003002802297215366
0,4598.513349621614,0.003002802297215366
0,7521.210551364034,0.003002802297215366
0,7521.695303485292,0.003002802297215366
0,4572.634897767386,0.003002802297215366
0,7457.67915282727,0.003002802297215366
0,9370.619048707147,0.003002802297215366
0,4610.632998105078,0.003002802297215366
0,4498.888199053838,0.003002802297215366
0,7744.710384715143,0.003002802297215366
0,4643.638860501295,0.003002802297215366
0,1529.6222652854503,0.003002802297215366
0,1537.0600686209832,0.003002802297215366
0,-306.93010494805816,0.003002802297215366
0,9378.798111358503,0.003002802297215366
0,7587.906636016045,0.003002802297215366
0,-360.0948913785701,0.003002802297215366
0,1598.273712336789,0.003002802297215366
2,1572.4444730411915,0.0029893089365105054
0,1630.2798458366947,0.003002802297215366
0,9392.754585469165,0.003002802297215366
0,1623.7537833995054,0.003002802297215366
0,7540.103851607585,0.003002802297215366
0,1575.6015112863583,0.003002802297215366
0,7603.122633927505,0.003002802297215366
0,4780.072686669299,0.003002802297215366
0,-318.1001400353488,0.003002802297215366
0,7631.201120229715,0.003002802297215366
0,9386.00517429257,0.003002802297215366
0,1539.555761401364,0.003002802297215366
0,1611.7176601682918,0.003002802297215366
0,1522.0763136548778,0.003002802297215366
0,7520.266545906046,0.003002802297215366
0,7582.142397991092,0.003002802297215366
0,4680.836374639655,0.003002802297215366
0,9338.114603434822,0.003002802297215366
0,7544.839079244737,0.003002802297215366
0,1541.4283424258908,0.003002802297215366
0,7574.280619827451,0.003002802297215366
0,7564.0416559375535,0.003002802297215366
2,1575.506448215556,0.0029893089365105054
2,1562.892296138673,0.0029893089365105054
0,4701.497100021742,0.003002802297215366
0,1549.7888073647189,0.003002802297215366
0,4766.064376767783,0.003002802297215366
0,1521.2459885230203,0.003002802297215366
0,1559.0657367184813,0.003002802297215366
0,1579.4629196714432,0.003002802297215366
0,4675.523933506266,0.003002802297215366
0,4677.758389709427,0.003002802297215366
0,4637.164711954677,0.003002802297215366
0,7624.113401175636,0.003002802297215366
0,1556.1392739413257,0.003002802297215366
2,1588.2196694612585,0.0029893089365105054
0,4591.67287596108,0.003002802297215366
2,1547.415415033801,0.0029893089365105054
0,-326.03266428286184,0.003002802297215366
2,1570.7029118610974,0.0029893089365105054
0,4580.589199280064,0.003002802297215366
0,9372.944552078274,0.003002802297215366
0,4691.107658571873,0.003002802297215366
0,4667.806793640389,0.003002802297215366
0,4736.44138526722,0.003002802297215366
0,4623.133699981818,0.003002802297215366
0,1601.3240207726426,0.003002802297215366
0,4555.3021929784645,0.003002802297215366
0,4688.895830821663,0.003002802297215366
0,1632.6943987808102,0.003002802297215366
0,-322.58589576335635,0.003002802297215366
0,4730.725368114038,0.003002802297215366
0,7520.236868854386,0.003002802297215366
2,4593.797827108114,0.0029893089365105054
0,4671.682507456146,0.003002802297215366
0,7669.787376764582,0.003002802297215366
0,7444.589286642012,0.003002802297215366
0,1501.096811652299,0.003002802297215366
0,1461.0523137137725,0.003002802297215366
0,4787.63843951626,0.003002802297215366
2,9340.755346553327,0.0029893089365105054
0,7504.290615315581,0.003002802297215366
0,4781.636838219558,0.003002802297215366
0,7470.4424944609955,0.003002802297215366
2,9365.005054820762,0.0029893089365105054
0,7580.373029845974,0.003002802297215366
0,4629.002153215989,0.003002802297215366
0,4313.8697868734525,0.003002802297215366
0,7634.723843999211,0.003002802297215366
2,1729.674291419602,0.0029893089365105054
2,1569.7594103724034,0.0029893089365105054
2,1684.743416742622,0.0029893089365105054
0,-332.6270448373333,0.003002802297215366
0,1553.7168437003952,0.003002802297215366
0,4654.655171753342,0.003002802297215366
0,7643.1008635092985,0.003002802297215366
0,7557.3734302843895,0.003002802297215366
0,1513.2981271528163,0.003002802297215366
0,4770.530896576396,0.003002802297215366
0,9369.364662112706,0.003002802297215366
2,1627.0466528945806,0.0029893089365105054
0,4600.749098747769,0.003002802297215366
0,4684.307049270097,0.003002802297215366
0,7547.872566617334,0.003002802297215366
2,1530.3651266691727,0.0029893089365105054
0,-284.7179614391812,0.003002802297215366
0,1630.1416007083385,0.003002802297215366
2,1521.6526319988802,0.0029893089365105054
2,1415.7021722643235,0.0029893089365105054
0,7612.444053434854,0.003002802297215366
0,7592.900856553258,0.003002802297215366
0,4700.586946650766,0.003002802297215366
0,4583.0522175817205,0.003002802297215366
0,9469.133689141265,0.003002802297215366
0,1557.715648983899,0.003002802297215366
0,7556.302261931828,0.003002802297215366
0,1601.8157243378275,0.003002802297215366
0,4680.098157021,0.003002802297215366
2,1579.88640102254,0.0029893089365105054
0,1288.4944652989539,0.003002802297215366
0,1543.2579519174024,0.003002802297215366
2,4353.593497696445,0.0029893089365105054
0,4579.377583198845,0.003002802297215366
0,7588.505835319795,0.003002802297215366
0,-334.0113829813259,0.003002802297215366
0,7522.223341376259,0.003002802297215366
0,1577.2754225520812,0.003002802297215366
0,1587.937603370163,0.003002802297215366
0,1611.636252577516,0.003002802297215366
0,7535.113855527467,0.003002802297215366
0,7526.3454800026675,0.003002802297215366
0,7586.206668291346,0.003002802297215366
0,4616.744012434918,0.003002802297215366
0,1562.2334320019445,0.003002802297215366
0,7672.923144113406,0.003002802297215366
0,9374.998605365437,0.003002802297215366
0,4562.723253478946,0.003002802297215366
0,4533.689609406866,0.003002802297215366
0,4649.097332915652,0.003002802297215366
2,1501.0779094102268,0.0029893089365105054
0,9410.680373438048,0.003002802297215366
0,4672.316987559498,0.003002802297215366
0,7698.035426423437,0.003002802297215366
0,4537.819214648792,0.003002802297215366
0,1579.8645555247817,0.003002802297215366
0,4713.321925253606,0.003002802297215366
0,7461.275972996825,0.003002802297215366
0,7576.427067439342,0.003002802297215366
0,7550.63709752979,0.003002802297215366
0,7590.352125151083,0.003002802297215366
0,7454.151425145043,0.003002802297215366
0,1548.3968272908728,0.003002802297215366
0,4590.478021867276,0.003002802297215366
0,7492.954766810846,0.003002802297215366
0,7476.7695494949785,0.003002802297215366
0,7581.4671315155,0.003002802297215366
0,4679.5779326605725,0.003002802297215366
0,9343.383369788315,0.003002802297215366
2,-412.81826416666127,0.0029893089365105054
0,7619.385766013763,0.003002802297215366
0,1543.3535832000662,0.003002802297215366
2,1545.069460386445,0.0029893089365105054
2,1633.5594032315735,0.0029893089365105054
0,7689.421306131487,0.003002802297215366
0,4653.185688852836,0.003002802297215366
0,7704.957361999565,0.003002802297215366
0,7656.991448111485,0.003002802297215366
0,1609.009965089635,0.003002802297215366
2,1546.0732005081788,0.0029893089365105054
0,4590.983232677076,0.003002802297215366
0,4871.74870281522,0.003002802297215366
0,7511.047273578779,0.003002802297215366
0,9429.736321995104,0.003002802297215366
0,7601.900586058605,0.003002802297215366
0,7550.035734996075,0.003002802297215366
0,-374.51331614525714,0.003002802297215366
0,1474.035505087272,0.003002802297215366
0,9430.106913418844,0.003002802297215366
0,7691.9914696768055,0.003002802297215366
0,7633.057941372721,0.003002802297215366
0,7549.278569865726,0.003002802297215366
2,1613.184347838373,0.0029893089365105054
2,1576.1571529934663,0.0029893089365105054
0,4531.270113377775,0.003002802297215366
0,1636.0519933299186,0.003002802297215366
0,4634.291795653897,0.003002802297215366
0,4661.689482637537,0.003002802297215366
0,4593.800486572491,0.003002802297215366
0,4581.47143747738,0.003002802297215366
0,1584.7696832546683,0.003002802297215366
0,1605.6446506261334,0.003002802297215366
0,4624.85482664699,0.003002802297215366
0,7567.954869659941,0.003002802297215366
0,4620.943069727085,0.003002802297215366
0,1589.3218901006744,0.003002802297215366
0,9396.344867436917,0.003002802297215366
0,4590.823952386293,0.003002802297215366
0,4644.619448267919,0.003002802297215366
0,9429.429770070814,0.003002802297215366
0,1613.6300998241607,0.003002802297215366
0,7611.564681208118,0.003002802297215366
0,4549.98089923355,0.003002802297215366
0,4747.070077285736,0.003002802297215366
0,1536.740570040559,0.003002802297215366
0,7586.463130366314,0.003002802297215366
0,1613.7455408527333,0.003002802297215366
0,7641.891148360699,0.003002802297215366
4,4614.5307399237845,0.0029921775928643687
0,4725.478889059039,0.003002802297215366
0,4730.632986235557,0.003002802297215366
0,4664.04102889168,0.003002802297215366
2,-368.1627396374716,0.0029893089365105054
2,4595.890542602162,0.0029893089365105054
0,7614.339420102545,0.003002802297215366
0,4600.553168001111,0.003002802297215366
0,4704.609676393469,0.003002802297215366
0,7447.809350674539,0.003002802297215366
0,4755.875112925506,0.003002802297215366
0,4691.506256147969,0.003002802297215366
0,9371.88298659565,0.003002802297215366
0,1581.2147904221483,0.003002802297215366
0,4634.650174582727,0.003002802297215366
0,7725.932901956338,0.003002802297215366
0,1557.3865439439442,0.003002802297215366
0,1528.0039488493517,0.003002802297215366
2,1512.3034784208678,0.0029893089365105054
0,-284.3469767612056,0.003002802297215366
0,-276.4531700419552,0.003002802297215366
0,7467.404411187013,0.003002802297215366
0,7564.118412109687,0.003002802297215366
0,1576.4602960655575,0.003002802297215366
0,-280.718066426161,0.003002802297215366
0,7479.690610495994,0.003002802297215366
0,4650.738765371926,0.003002802297215366
0,-320.7729591903313,0.003002802297215366
0,-345.77475084351454,0.003002802297215366
0,1542.365753010457,0.003002802297215366
0,-349.07981592845977,0.003002802297215366
0,1509.1083618052637,0.003002802297215366
0,9406.087958285223,0.003002802297215366
0,-349.4061413285241,0.003002802297215366
0,1484.4324903923364,0.003002802297215366
0,1532.6825235606648,0.003002802297215366
0,9426.954980307308,0.003002802297215366
0,4720.838427396949,0.003002802297215366
2,1546.4071619200154,0.0029893089365105054
0,7636.701474992204,0.003002802297215366
0,4614.339067540935,0.003002802297215366
0,-296.4436661684132,0.003002802297215366
0,1564.2928116540086,0.003002802297215366
0,7492.286694422096,0.003002802297215366
0,7556.829308663157,0.003002802297215366
0,7567.576654689895,0.003002802297215366
0,1570.8485212604514,0.003002802297215366
0,4629.749154428927,0.003002802297215366
0,1576.6705957721763,0.003002802297215366
0,1630.755077389676,0.003002802297215366
0,7407.54967024743,0.003002802297215366
0,7613.011019842287,0.003002802297215366
0,7611.741735037203,0.003002802297215366
0,1578.69864201475,0.003002802297215366
0,4393.408458515159,0.003002802297215366
0,4706.930542183138,0.003002802297215366
0,1539.650272611725,0.003002802297215366
0,4574.422849226468,0.003002802297215366
0,7551.867313323933,0.003002802297215366
0,9334.809455062088,0.003002802297215366
3,4533.839404428076,0.002996304557712155
2,1436.983382501847,0.0029893089365105054
0,4703.401791844448,0.003002802297215366
2,1454.3191911951467,0.0029893089365105054
0,4836.435985129382,0.003002802297215366
0,4591.391177488263,0.003002802297215366
0,9434.93566164007,0.003002802297215366
0,-304.52058786365023,0.003002802297215366
0,1516.1465691271624,0.003002802297215366
2,1441.110252110532,0.0029893089365105054
0,1414.7799848522222,0.003002802297215366
0,4608.5897196612,0.003002802297215366
0,9360.949085048871,0.003002802297215366
0,4670.309009134135,0.003002802297215366
0,4573.486119616319,0.003002802297215366
2,1598.1251433303285,0.0029893089365105054
0,4553.855660611373,0.003002802297215366
0,7578.576655968762,0.003002802297215366
0,4639.7227485934445,0.003002802297215366
0,9436.78699197338,0.003002802297215366
2,1667.5491704721078,0.0029893089365105054
0,7530.840789270174,0.003002802297215366
0,4634.7206273829715,0.003002802297215366
0,7505.482735937185,0.003002802297215366
0,4840.498100711304,0.003002802297215366
1,4611.01622784204,0.003004118165155086
0,7497.4119905287225,0.003002802297215366
0,1582.6332311821827,0.003002802297215366
0,4631.55670678463,0.003002802297215366
2,1396.1683402247295,0.0029893089365105054
0,4560.669084114342,0.003002802297215366
0,7605.509677361842,0.003002802297215366
0,4669.582101140806,0.003002802297215366
0,4612.592533328549,0.003002802297215366
0,1555.5581117547072,0.003002802297215366
0,1578.0862363514536,0.003002802297215366
0,-321.46942210484707,0.003002802297215366
0,4736.00377914616,0.003002802297215366
0,7494.579375609813,0.003002802297215366
0,9381.823522450437,0.003002802297215366
0,7444.674884343025,0.003002802297215366
0,7571.19627730485,0.003002802297215366
0,4571.359169269853,0.003002802297215366
0,9377.492813362,0.003002802297215366
0,7777.780828246346,0.003002802297215366
0,4618.6335963834335,0.003002802297215366
0,7517.647474887524,0.003002802297215366
0,7635.140677628052,0.003002802297215366
0,7639.1869415408,0.003002802297215366
0,4666.4524545046515,0.003002802297215366
2,1599.6775144876406,0.0029893089365105054
0,4647.4363179673555,0.003002802297215366
4,4675.313062827373,0.0029921775928643687
0,9410.496370656358,0.003002802297215366
0,1596.4273099364468,0.003002802297215366
0,9263.83832626108,0.003002802297215366
2,1556.7212046447066,0.0029893089365105054
0,4703.787929507857,0.003002802297215366
0,9432.978493134966,0.003002802297215366
0,4655.227683576019,0.003002802297215366
0,4590.699364762297,0.003002802297215366
0,7470.131050932602,0.003002802297215366
2,1570.9738957769641,0.0029893089365105054
0,9368.393393841834,0.003002802297215366
0,4714.478074478311,0.003002802297215366
0,9356.828830697455,0.003002802297215366
0,9368.635288634534,0.003002802297215366
0,4597.865903479136,0.003002802297215366
0,4541.6568493517725,0.003002802297215366
0,4656.03931253401,0.003002802297215366
0,9378.41115192431,0.003002802297215366
0,4610.723629246197,0.003002802297215366
2,1508.0395839085795,0.0029893089365105054
0,7571.594565663276,0.003002802297215366
0,-308.08656024869924,0.003002802297215366
0,4569.985169422554,0.003002802297215366
0,4780.45658817408,0.003002802297215366
0,4643.4996573261,0.003002802297215366
2,1488.291769004904,0.0029893089365105054
0,1638.8447668932486,0.003002802297215366
0,4679.568251842148,0.003002802297215366
0,4600.252174608112,0.003002802297215366
0,7658.107243667283,0.003002802297215366
2,4602.437996661679,0.0029893089365105054
0,-307.2995527951397,0.003002802297215366
0,4643.163133857115,0.003002802297215366
0,-305.8414484260873,0.003002802297215366
0,1640.0453617661135,0.003002802297215366
0,4712.009364554796,0.003002802297215366
0,4619.3677695917295,0.003002802297215366
0,4628.733096401261,0.003002802297215366
0,4601.877249978123,0.003002802297215366
0,4647.383869464875,0.003002802297215366
2,1603.0135680841972,0.0029893089365105054
0,7556.111008538075,0.003002802297215366
0,4550.703758215371,0.003002802297215366
0,7522.453047914769,0.003002802297215366
0,7610.062675969394,0.003002802297215366
0,7496.572291631617,0.003002802297215366
0,7699.884595429126,0.003002802297215366
0,9348.826344825646,0.003002802297215366
0,1596.8323264459693,0.003002802297215366
0,4518.055299304302,0.003002802297215366
0,-332.0144146389114,0.003002802297215366
0,1583.5347013445387,0.003002802297215366
0,9413.47431057242,0.003002802297215366
0,7484.929684030639,0.003002802297215366
0,4688.642022216184,0.003002802297215366
0,7577.893321646182,0.003002802297215366
0,1524.8597342056946,0.003002802297215366
0,-316.40575330436377,0.003002802297215366
0,7706.275130869851,0.003002802297215366
2,1591.4266572081297,0.0029893089365105054
0,1539.5514446263578,0.003002802297215366
2,1475.8043690517088,0.0029893089365105054
0,4580.614385972106,0.003002802297215366
2,1537.959364044416,0.0029893089365105054
0,7581.758251459877,0.003002802297215366
2,1524.388952283011,0.0029893089365105054
0,4700.475203135435,0.003002802297215366
0,4556.2763805462155,0.003002802297215366
0,1568.541859076503,0.003002802297215366
0,1593.3422424685127,0.003002802297215366
0,4546.213165192881,0.003002802297215366
0,4713.2116817129945,0.003002802297215366
0,7652.393914680625,0.003002802297215366
0,7519.438348309895,0.003002802297215366
2,4714.965888342074,0.0029893089365105054
0,7665.915810992772,0.003002802297215366
0,4595.845069442234,0.003002802297215366
2,-300.98738545472537,0.0029893089365105054
0,-288.08807243580685,0.003002802297215366
0,1557.1537814734443,0.003002802297215366
0,-293.54251903621173,0.003002802297215366
0,9387.07458233759,0.003002802297215366
0,1556.965445812382,0.003002802297215366
0,7572.46429958426,0.003002802297215366
0,4579.849748553359,0.003002802297215366
0,-287.95893222078814,0.003002802297215366
0,4733.713685843955,0.003002802297215366
2,1493.6499169269805,0.0029893089365105054
0,7562.305125007443,0.003002802297215366
0,-308.4540095524768,0.003002802297215366
0,9366.16659779871,0.003002802297215366
0,-309.57612157330607,0.003002802297215366
0,7559.785785818819,0.003002802297215366
0,1494.7741424905043,0.003002802297215366
