c_nationkey,c_mktsegment,c_acctbal,tpch-1m-customer_rate
0,MACHINERY,1478.7923511534298,0.05040408872328105
0,AUTOMOBILE,5075.287653978878,0.05040408872328105
0,MACHINERY,8344.158346871982,0.05040408872328105
0,FURNITURE,7496.436653258039,0.05040408872328105
0,BUILDING,9374.381333500856,0.05040408872328105
0,AUTOMOBILE,2022.9272642067892,0.05040408872328105
0,HOUSEHOLD,7339.196904575903,0.05040408872328105
0,AUTOMOBILE,8366.784889810238,0.05040408872328105
0,HOUSEHOLD,8030.026325665205,0.05040408872328105
0,MACHINERY,7991.3248094936525,0.05040408872328105
0,HOUSEHOLD,2051.7843243256375,0.05040408872328105
0,BUILDING,5090.631246756509,0.05040408872328105
0,AUTOMOBILE,7016.468785831355,0.05040408872328105
0,BUILDING,-457.0278233439471,0.05040408872328105
0,HOUSEHOLD,1748.4250838336998,0.05040408872328105
0,BUILDING,1511.2867139594575,0.05040408872328105
0,AUTOMOBILE,1727.7851525206925,0.05040408872328105
0,BUILDING,4013.697279648928,0.05040408872328105
0,BUILDING,7347.316565053427,0.05040408872328105
0,AUTOMOBILE,4960.453858140621,0.05040408872328105
0,MACHINERY,7260.40587862284,0.05040408872328105
0,AUTOMOBILE,7425.743706435718,0.05040408872328105
0,FURNITURE,-191.8773568375795,0.05040408872328105
0,FURNITURE,-446.87272769280224,0.05040408872328105
0,AUTOMOBILE,7772.700824302833,0.05040408872328105
0,AUTOMOBILE,9296.656878412075,0.05040408872328105
0,MACHINERY,8176.399586179524,0.05040408872328105
0,AUTOMOBILE,1884.9681866831231,0.05040408872328105
0,FURNITURE,6665.141824150107,0.05040408872328105
0,AUTOMOBILE,9464.746275153397,0.05040408872328105
0,AUTOMOBILE,715.6951927335191,0.05040408872328105
0,BUILDING,5249.196154691239,0.05040408872328105
0,MACHINERY,8146.416736416013,0.05040408872328105
0,FURNITURE,9283.137496560123,0.05040408872328105
0,HOUSEHOLD,5033.366177692169,0.05040408872328105
0,MACHINERY,8297.051703370209,0.05040408872328105
0,HOUSEHOLD,1141.5360613452078,0.05040408872328105
0,HOUSEHOLD,1440.7738267748975,0.05040408872328105
0,HOUSEHOLD,4641.348700374671,0.05040408872328105
0,BUILDING,1673.6234719228987,0.05040408872328105
0,FURNITURE,5071.404864170104,0.05040408872328105
0,FURNITURE,-332.9653887651172,0.05040408872328105
0,AUTOMOBILE,4795.330838984355,0.05040408872328105
0,MACHINERY,9238.591418325075,0.05040408872328105
0,MACHINERY,1967.0587491453143,0.05040408872328105
0,MACHINERY,614.1728950684122,0.05040408872328105
0,HOUSEHOLD,5841.477566188972,0.05040408872328105
0,AUTOMOBILE,-415.31847605165217,0.05040408872328105
0,FURNITURE,5034.6126664769035,0.05040408872328105
0,FURNITURE,4835.790207129898,0.05040408872328105
0,AUTOMOBILE,1075.2405656065796,0.05040408872328105
0,MACHINERY,2315.261073436222,0.05040408872328105
0,HOUSEHOLD,7609.6115751328725,0.05040408872328105
0,AUTOMOBILE,-459.50513834167424,0.05040408872328105
0,MACHINERY,8158.418008041091,0.05040408872328105
0,MACHINERY,8083.523617806775,0.05040408872328105
0,MACHINERY,4457.1367652978215,0.05040408872328105
0,MACHINERY,-445.24583874196406,0.05040408872328105
0,HOUSEHOLD,-413.70761283331484,0.05040408872328105
0,AUTOMOBILE,9376.610353083153,0.05040408872328105
0,MACHINERY,2080.4151232522445,0.05040408872328105
0,FURNITURE,6988.727035373785,0.05040408872328105
0,HOUSEHOLD,4911.076316734688,0.05040408872328105
0,HOUSEHOLD,9252.376403835768,0.05040408872328105
0,HOUSEHOLD,-447.4947524138039,0.05040408872328105
0,AUTOMOBILE,-322.25956442913264,0.05040408872328105
0,HOUSEHOLD,3599.950034251604,0.05040408872328105
0,FURNITURE,1966.8897478597053,0.05040408872328105
0,FURNITURE,1594.9550344924257,0.05040408872328105
0,AUTOMOBILE,9434.934630682197,0.05040408872328105
0,BUILDING,515.7773023893072,0.05040408872328105
0,BUILDING,9302.519420335726,0.05040408872328105
0,AUTOMOBILE,3923.7732643539803,0.05040408872328105
0,FURNITURE,7655.702116110373,0.05040408872328105
0,BUILDING,7045.236622245372,0.05040408872328105
0,HOUSEHOLD,-336.15841205265855,0.05040408872328105
0,AUTOMOBILE,2813.7385924658174,0.05040408872328105
0,BUILDING,540.2410538912671,0.05040408872328105
0,HOUSEHOLD,2110.471017365648,0.05040408872328105
0,FURNITURE,1675.342850069143,0.05040408872328105
0,HOUSEHOLD,2409.186044544336,0.05040408872328105
0,BUILDING,1705.7662721903682,0.05040408872328105
0,AUTOMOBILE,5258.806287024714,0.05040408872328105
0,BUILDING,8118.634393257321,0.05040408872328105
0,AUTOMOBILE,2395.452606262892,0.05040408872328105
0,BUILDING,4070.607957037475,0.05040408872328105
0,HOUSEHOLD,2650.183924344681,0.05040408872328105
0,HOUSEHOLD,4969.508155108903,0.05040408872328105
0,AUTOMOBILE,6757.155988390918,0.05040408872328105
0,HOUSEHOLD,6162.98823338607,0.05040408872328105
0,BUILDING,9411.7827983238,0.05040408872328105
0,AUTOMOBILE,9395.125027720813,0.05040408872328105
0,HOUSEHOLD,2445.915979420659,0.05040408872328105
0,MACHINERY,7925.656889814857,0.05040408872328105
0,HOUSEHOLD,1395.671563377447,0.05040408872328105
0,MACHINERY,8042.622847078002,0.05040408872328105
0,MACHINERY,7459.950833005605,0.05040408872328105
0,FURNITURE,4899.924058350092,0.05040408872328105
0,MACHINERY,5159.609147227778,0.05040408872328105
0,AUTOMOBILE,7408.45062268255,0.05040408872328105
0,FURNITURE,5215.865654887195,0.05040408872328105
0,MACHINERY,8430.061925751843,0.05040408872328105
0,BUILDING,1267.5174596548795,0.05040408872328105
0,FURNITURE,-448.0782137727358,0.05040408872328105
0,FURNITURE,1959.9794797815548,0.05040408872328105
0,AUTOMOBILE,9470.577718156675,0.05040408872328105
0,AUTOMOBILE,7855.576985035617,0.05040408872328105
0,FURNITURE,1556.1126137463634,0.05040408872328105
0,BUILDING,3352.1583300135667,0.05040408872328105
0,AUTOMOBILE,7360.801644878447,0.05040408872328105
0,AUTOMOBILE,4996.843839933988,0.05040408872328105
0,MACHINERY,1608.2417186605724,0.05040408872328105
0,AUTOMOBILE,1334.947183379416,0.05040408872328105
0,MACHINERY,1591.585820513672,0.05040408872328105
0,HOUSEHOLD,9286.101716049972,0.05040408872328105
0,MACHINERY,-446.96243946623997,0.05040408872328105
0,HOUSEHOLD,9309.975227046194,0.05040408872328105
0,FURNITURE,8089.263201694808,0.05040408872328105
0,BUILDING,8028.028057696334,0.05040408872328105
0,MACHINERY,4594.131157580509,0.05040408872328105
0,BUILDING,4296.108089128584,0.05040408872328105
0,FURNITURE,2209.9167374041517,0.05040408872328105
0,BUILDING,2338.2911528455393,0.05040408872328105
0,HOUSEHOLD,-453.36058616211574,0.05040408872328105
0,MACHINERY,8126.458965884805,0.05040408872328105
0,HOUSEHOLD,436.25827146184054,0.05040408872328105
0,HOUSEHOLD,1780.814258741626,0.05040408872328105
0,HOUSEHOLD,5230.442940948599,0.05040408872328105
0,HOUSEHOLD,1643.0857308631244,0.05040408872328105
0,BUILDING,-295.02667811244277,0.05040408872328105
0,FURNITURE,5084.144386914001,0.05040408872328105
0,MACHINERY,8389.99449154643,0.05040408872328105
0,HOUSEHOLD,5020.910083222201,0.05040408872328105
0,BUILDING,-409.14330410077366,0.05040408872328105
0,AUTOMOBILE,4541.390924128321,0.05040408872328105
0,MACHINERY,9336.134202547868,0.05040408872328105
0,HOUSEHOLD,1276.9097151627093,0.05040408872328105
0,MACHINERY,1137.069003418195,0.05040408872328105
0,HOUSEHOLD,8213.876599798723,0.05040408872328105
0,HOUSEHOLD,1475.944939214124,0.05040408872328105
0,MACHINERY,2152.8751190656585,0.05040408872328105
0,BUILDING,7802.998564037629,0.05040408872328105
0,MACHINERY,9501.13443561351,0.05040408872328105
0,BUILDING,5065.20286062616,0.05040408872328105
0,AUTOMOBILE,2756.9380376274758,0.05040408872328105
0,AUTOMOBILE,9495.526654820986,0.05040408872328105
0,MACHINERY,7599.721354606489,0.05040408872328105
0,FURNITURE,9430.146525843234,0.05040408872328105
0,FURNITURE,2222.228462940541,0.05040408872328105
0,AUTOMOBILE,28.109415383519718,0.05040408872328105
0,AUTOMOBILE,-450.8573621271178,0.05040408872328105
0,MACHINERY,7522.59433286184,0.05040408872328105
0,HOUSEHOLD,5020.544137644392,0.05040408872328105
0,HOUSEHOLD,4690.1511200473715,0.05040408872328105
0,FURNITURE,-526.2329216374903,0.05040408872328105
0,MACHINERY,-197.57836107783515,0.05040408872328105
0,BUILDING,1087.8524828475709,0.05040408872328105
0,AUTOMOBILE,5080.387238280393,0.05040408872328105
0,AUTOMOBILE,8161.19386346652,0.05040408872328105
0,BUILDING,6806.3754292683,0.05040408872328105
0,BUILDING,6966.477820043686,0.05040408872328105
0,HOUSEHOLD,9379.955770331997,0.05040408872328105
0,FURNITURE,9398.917220886826,0.05040408872328105
0,MACHINERY,2016.313805391499,0.05040408872328105
0,FURNITURE,-385.0135628793862,0.05040408872328105
0,AUTOMOBILE,2178.259981934858,0.05040408872328105
0,FURNITURE,8143.398181447998,0.05040408872328105
0,BUILDING,1449.2299613302575,0.05040408872328105
0,AUTOMOBILE,1678.4537799327038,0.05040408872328105
0,MACHINERY,3905.183891478718,0.05040408872328105
0,HOUSEHOLD,9226.556901495653,0.05040408872328105
0,MACHINERY,6433.0440934599055,0.05040408872328105
0,FURNITURE,8409.30488757143,0.05040408872328105
0,HOUSEHOLD,4082.118971711135,0.05040408872328105
0,HOUSEHOLD,1282.2429197786544,0.05040408872328105
0,HOUSEHOLD,7770.933789756425,0.05040408872328105
0,MACHINERY,3472.2386148290516,0.05040408872328105
0,BUILDING,3378.2730422545746,0.05040408872328105
0,HOUSEHOLD,9242.685658798517,0.05040408872328105
0,BUILDING,8201.92356495485,0.05040408872328105
0,FURNITURE,1460.6476652337155,0.05040408872328105
0,BUILDING,506.7779537302574,0.05040408872328105
0,HOUSEHOLD,162.4498540503323,0.05040408872328105
0,AUTOMOBILE,1638.2618404325174,0.05040408872328105
0,AUTOMOBILE,1479.997074220661,0.05040408872328105
0,BUILDING,7826.125365889145,0.05040408872328105
0,FURNITURE,2330.5143756739844,0.05040408872328105
0,AUTOMOBILE,9455.606356030643,0.05040408872328105
0,AUTOMOBILE,8072.508827895654,0.05040408872328105
0,MACHINERY,340.74898880207434,0.05040408872328105
0,HOUSEHOLD,7627.372166869986,0.05040408872328105
0,AUTOMOBILE,8355.628816212095,0.05040408872328105
0,HOUSEHOLD,2013.304277851559,0.05040408872328105
0,FURNITURE,-307.2716020209729,0.05040408872328105
0,BUILDING,-427.5978587488342,0.05040408872328105
0,HOUSEHOLD,4244.335904517116,0.05040408872328105
0,HOUSEHOLD,7422.34479258641,0.05040408872328105
0,HOUSEHOLD,9311.775048361967,0.05040408872328105
0,FURNITURE,9516.150086275858,0.05040408872328105
0,AUTOMOBILE,1446.2767574853963,0.05040408872328105
0,HOUSEHOLD,8043.028642294738,0.05040408872328105
0,FURNITURE,9362.444424931766,0.05040408872328105
0,HOUSEHOLD,9480.557231594008,0.05040408872328105
0,MACHINERY,6834.308182882041,0.05040408872328105
0,BUILDING,7924.969647477192,0.05040408872328105
0,HOUSEHOLD,6888.1965751553635,0.05040408872328105
0,FURNITURE,9409.459333948049,0.05040408872328105
0,HOUSEHOLD,1053.9710471239707,0.05040408872328105
0,MACHINERY,5416.291232957946,0.05040408872328105
0,FURNITURE,7437.350055889003,0.05040408872328105
0,FURNITURE,59.2176112831562,0.05040408872328105
0,AUTOMOBILE,5008.314342043448,0.05040408872328105
0,BUILDING,888.0839635467153,0.05040408872328105
0,FURNITURE,4819.063964555253,0.05040408872328105
0,HOUSEHOLD,1956.5228659242177,0.05040408872328105
0,FURNITURE,9261.382258293583,0.05040408872328105
0,FURNITURE,6713.563908398306,0.05040408872328105
0,HOUSEHOLD,1357.6468479225118,0.05040408872328105
0,HOUSEHOLD,1269.108294487034,0.05040408872328105
0,FURNITURE,9276.192462191562,0.05040408872328105
0,HOUSEHOLD,4656.785777945939,0.05040408872328105
0,AUTOMOBILE,7162.424521419847,0.05040408872328105
0,AUTOMOBILE,1902.7922352459198,0.05040408872328105
0,BUILDING,1774.867231550627,0.05040408872328105
0,BUILDING,3738.341736955368,0.05040408872328105
0,MACHINERY,-393.2026072770723,0.05040408872328105
0,FURNITURE,4550.264854385817,0.05040408872328105
0,MACHINERY,3217.494715825995,0.05040408872328105
0,MACHINERY,7934.66939202534,0.05040408872328105
0,FURNITURE,3598.7992685237205,0.05040408872328105
0,HOUSEHOLD,-337.0113897471575,0.05040408872328105
0,BUILDING,5019.1737982950635,0.05040408872328105
0,AUTOMOBILE,7779.536279326678,0.05040408872328105
0,AUTOMOBILE,3481.3447648951606,0.05040408872328105
0,AUTOMOBILE,2401.848919015458,0.05040408872328105
0,AUTOMOBILE,8105.874248992437,0.05040408872328105
0,BUILDING,5173.549796621908,0.05040408872328105
0,HOUSEHOLD,1908.3080313151872,0.05040408872328105
0,HOUSEHOLD,8162.84063554613,0.05040408872328105
0,MACHINERY,2050.6057245807883,0.05040408872328105
0,HOUSEHOLD,4799.6291250547065,0.05040408872328105
0,MACHINERY,1224.9450210774596,0.05040408872328105
0,MACHINERY,1104.017051131074,0.05040408872328105
0,BUILDING,4941.642673380699,0.05040408872328105
0,HOUSEHOLD,-841.3039874625763,0.05040408872328105
0,AUTOMOBILE,8350.270447869501,0.05040408872328105
0,BUILDING,9348.383669298211,0.05040408872328105
0,MACHINERY,3765.2693863962604,0.05040408872328105
0,FURNITURE,8355.43837318248,0.05040408872328105
0,AUTOMOBILE,8133.988846045702,0.05040408872328105
0,HOUSEHOLD,8051.9811780149275,0.05040408872328105
0,MACHINERY,6439.040742489298,0.05040408872328105
0,BUILDING,3258.0881559381496,0.05040408872328105
0,AUTOMOBILE,1486.8765983194064,0.05040408872328105
0,AUTOMOBILE,9388.733204622824,0.05040408872328105
0,BUILDING,9306.152815117932,0.05040408872328105
0,HOUSEHOLD,2113.838842127258,0.05040408872328105
0,MACHINERY,4407.58773562519,0.05040408872328105
0,HOUSEHOLD,5073.255460196713,0.05040408872328105
0,HOUSEHOLD,4700.268069781619,0.05040408872328105
0,AUTOMOBILE,6685.67316427639,0.05040408872328105
0,FURNITURE,7574.871636412137,0.05040408872328105
0,MACHINERY,976.7325671402987,0.05040408872328105
0,MACHINERY,1853.259456372419,0.05040408872328105
0,MACHINERY,4300.154869022283,0.05040408872328105
0,MACHINERY,2094.571245949947,0.05040408872328105
0,HOUSEHOLD,5161.084908774558,0.05040408872328105
0,BUILDING,2099.0648802049327,0.05040408872328105
0,BUILDING,6227.945121822808,0.05040408872328105
0,FURNITURE,4665.434725445886,0.05040408872328105
0,FURNITURE,2144.7814191830275,0.05040408872328105
0,FURNITURE,3344.6292602091285,0.05040408872328105
0,AUTOMOBILE,1192.8704132515386,0.05040408872328105
0,HOUSEHOLD,1006.1014631756052,0.05040408872328105
0,BUILDING,1193.7406671911576,0.05040408872328105
0,MACHINERY,7243.592790380991,0.05040408872328105
0,BUILDING,7967.612411800382,0.05040408872328105
0,HOUSEHOLD,2211.8249781533455,0.05040408872328105
0,AUTOMOBILE,1482.483803108854,0.05040408872328105
0,AUTOMOBILE,4679.555592333255,0.05040408872328105
0,BUILDING,8285.255701654216,0.05040408872328105
0,MACHINERY,3727.0853620268626,0.05040408872328105
0,HOUSEHOLD,-313.6227337436906,0.05040408872328105
0,MACHINERY,6777.294449159912,0.05040408872328105
0,MACHINERY,9542.357929687272,0.05040408872328105
0,AUTOMOBILE,4433.40405007518,0.05040408872328105
0,BUILDING,1862.0253427789212,0.05040408872328105
0,AUTOMOBILE,-417.92526696023265,0.05040408872328105
0,BUILDING,7775.431704860543,0.05040408872328105
0,HOUSEHOLD,5039.024507101058,0.05040408872328105
0,BUILDING,1276.6835143712133,0.05040408872328105
0,MACHINERY,3777.2222342286686,0.05040408872328105
0,AUTOMOBILE,-246.01707278088452,0.05040408872328105
0,BUILDING,-425.94873236226357,0.05040408872328105
0,HOUSEHOLD,1812.5241668668655,0.05040408872328105
0,AUTOMOBILE,2597.765888882369,0.05040408872328105
0,MACHINERY,1962.0640303065502,0.05040408872328105
0,MACHINERY,3011.647467377013,0.05040408872328105
0,AUTOMOBILE,5193.189437206676,0.05040408872328105
0,BUILDING,6867.054301697745,0.05040408872328105
0,FURNITURE,9349.764241961033,0.05040408872328105
0,HOUSEHOLD,9367.181652804402,0.05040408872328105
0,MACHINERY,8554.635983202235,0.05040408872328105
0,BUILDING,4873.621481216526,0.05040408872328105
0,BUILDING,8328.884815896878,0.05040408872328105
0,BUILDING,1011.9084512384112,0.05040408872328105
0,FURNITURE,-469.44124158343243,0.05040408872328105
0,MACHINERY,9506.497813077756,0.05040408872328105
0,FURNITURE,2385.321951642635,0.05040408872328105
0,AUTOMOBILE,4463.992602831411,0.05040408872328105
0,MACHINERY,5228.845044839025,0.05040408872328105
0,AUTOMOBILE,-191.83881656734332,0.05040408872328105
0,HOUSEHOLD,884.6882638411067,0.05040408872328105
0,FURNITURE,8357.489227150532,0.05040408872328105
0,BUILDING,7494.421746235543,0.05040408872328105
0,BUILDING,5354.515317426551,0.05040408872328105
0,MACHINERY,7400.375179254462,0.05040408872328105
0,MACHINERY,7391.922605909944,0.05040408872328105
0,FURNITURE,3928.8580015094994,0.05040408872328105
0,FURNITURE,2562.6532248502035,0.05040408872328105
0,MACHINERY,4866.046191276688,0.05040408872328105
0,FURNITURE,6809.950618240175,0.05040408872328105
0,HOUSEHOLD,7198.066889922263,0.05040408872328105
0,HOUSEHOLD,-404.0086732626046,0.05040408872328105
0,FURNITURE,2212.957673331696,0.05040408872328105
0,AUTOMOBILE,2130.7619229714032,0.05040408872328105
0,MACHINERY,9387.167046155037,0.05040408872328105
0,MACHINERY,4694.954955169341,0.05040408872328105
0,BUILDING,4795.433015700144,0.05040408872328105
0,MACHINERY,8319.692809598966,0.05040408872328105
0,AUTOMOBILE,4471.6479479855925,0.05040408872328105
0,MACHINERY,9280.328797183965,0.05040408872328105
0,BUILDING,791.8439828695601,0.05040408872328105
0,AUTOMOBILE,1363.921649922147,0.05040408872328105
0,HOUSEHOLD,3938.707031136846,0.05040408872328105
0,FURNITURE,3573.927090802433,0.05040408872328105
0,MACHINERY,4617.977576574501,0.05040408872328105
0,AUTOMOBILE,2124.4470250405893,0.05040408872328105
0,HOUSEHOLD,7115.654612825109,0.05040408872328105
0,AUTOMOBILE,5674.28927792121,0.05040408872328105
0,BUILDING,2237.865732716765,0.05040408872328105
0,MACHINERY,8424.117796824388,0.05040408872328105
0,BUILDING,9206.98226135869,0.05040408872328105
0,BUILDING,8296.564722751229,0.05040408872328105
0,HOUSEHOLD,1751.2779318400908,0.05040408872328105
0,AUTOMOBILE,4907.459768335403,0.05040408872328105
0,FURNITURE,3215.573241464227,0.05040408872328105
0,MACHINERY,1778.4532238045956,0.05040408872328105
0,AUTOMOBILE,8254.037080909955,0.05040408872328105
0,FURNITURE,3577.525322747738,0.05040408872328105
0,HOUSEHOLD,-447.522924450765,0.05040408872328105
0,HOUSEHOLD,-456.1289968138856,0.05040408872328105
0,BUILDING,6340.2743514413905,0.05040408872328105
0,BUILDING,2209.3693858494025,0.05040408872328105
0,HOUSEHOLD,4202.478740993467,0.05040408872328105
0,MACHINERY,-85.7423656371218,0.05040408872328105
0,HOUSEHOLD,4937.360950458142,0.05040408872328105
0,AUTOMOBILE,9358.967481445039,0.05040408872328105
0,HOUSEHOLD,6652.023264785543,0.05040408872328105
0,AUTOMOBILE,7526.24915865077,0.05040408872328105
0,AUTOMOBILE,7047.1780867915695,0.05040408872328105
0,AUTOMOBILE,915.4011670625204,0.05040408872328105
0,AUTOMOBILE,1918.9349988603358,0.05040408872328105
0,AUTOMOBILE,2297.6419948029156,0.05040408872328105
0,BUILDING,2273.0675891353962,0.05040408872328105
0,BUILDING,4600.679551009252,0.05040408872328105
0,HOUSEHOLD,5246.111902588997,0.05040408872328105
0,AUTOMOBILE,1271.97877951108,0.05040408872328105
0,FURNITURE,4589.998018031078,0.05040408872328105
0,FURNITURE,606.6563233450283,0.05040408872328105
0,BUILDING,9446.091055846064,0.05040408872328105
0,FURNITURE,4915.258511552927,0.05040408872328105
0,HOUSEHOLD,-353.584133147632,0.05040408872328105
0,BUILDING,-245.16417590780307,0.05040408872328105
0,HOUSEHOLD,2110.7051910555356,0.05040408872328105
0,AUTOMOBILE,-248.44830802471336,0.05040408872328105
0,AUTOMOBILE,4484.647967263392,0.05040408872328105
0,MACHINERY,9277.070885510906,0.05040408872328105
0,MACHINERY,5441.809475021421,0.05040408872328105
0,FURNITURE,1750.496864839829,0.05040408872328105
0,FURNITURE,1568.4025044132932,0.05040408872328105
0,HOUSEHOLD,1650.7544841235867,0.05040408872328105
0,MACHINERY,9529.662044185376,0.05040408872328105
0,AUTOMOBILE,1984.759429185646,0.05040408872328105
0,HOUSEHOLD,-384.0971740128989,0.05040408872328105
0,AUTOMOBILE,1698.4195785263823,0.05040408872328105
0,HOUSEHOLD,7336.7664165962215,0.05040408872328105
0,FURNITURE,6621.010572922786,0.05040408872328105
0,AUTOMOBILE,5180.766031837587,0.05040408872328105
0,MACHINERY,-392.1847192530996,0.05040408872328105
0,HOUSEHOLD,7901.01435254961,0.05040408872328105
0,MACHINERY,1800.1480541358876,0.05040408872328105
0,HOUSEHOLD,5081.12989401531,0.05040408872328105
0,AUTOMOBILE,3835.8460782823904,0.05040408872328105
0,FURNITURE,5046.411820235177,0.05040408872328105
0,MACHINERY,-368.89650117976583,0.05040408872328105
0,BUILDING,-430.09251571357595,0.05040408872328105
0,HOUSEHOLD,4855.813187594715,0.05040408872328105
0,MACHINERY,5088.731035895288,0.05040408872328105
0,AUTOMOBILE,2019.0962865295076,0.05040408872328105
0,FURNITURE,-269.4315108165376,0.05040408872328105
0,FURNITURE,2315.483468980758,0.05040408872328105
0,FURNITURE,-166.27854511700275,0.05040408872328105
0,MACHINERY,3039.1467692431547,0.05040408872328105
0,MACHINERY,9407.689527299888,0.05040408872328105
0,AUTOMOBILE,779.9286070244383,0.05040408872328105
0,AUTOMOBILE,7624.051407149786,0.05040408872328105
0,BUILDING,896.9433032779448,0.05040408872328105
0,MACHINERY,7486.132070873449,0.05040408872328105
0,HOUSEHOLD,9240.494702866094,0.05040408872328105
0,HOUSEHOLD,8144.578005670221,0.05040408872328105
0,HOUSEHOLD,4329.124112950844,0.05040408872328105
0,MACHINERY,8174.464118282356,0.05040408872328105
0,MACHINERY,4515.113005194513,0.05040408872328105
0,AUTOMOBILE,1746.626863042239,0.05040408872328105
0,AUTOMOBILE,7678.629447010109,0.05040408872328105
0,BUILDING,-293.884186554501,0.05040408872328105
0,BUILDING,1338.5520582777697,0.05040408872328105
0,HOUSEHOLD,9241.231816160871,0.05040408872328105
0,HOUSEHOLD,8160.609025443049,0.05040408872328105
0,FURNITURE,6356.8457944965285,0.05040408872328105
0,BUILDING,1197.8046709441646,0.05040408872328105
0,BUILDING,8301.1618461533,0.05040408872328105
0,AUTOMOBILE,9270.112584990915,0.05040408872328105
0,MACHINERY,7580.788813367581,0.05040408872328105
0,MACHINERY,1461.3201973332914,0.05040408872328105
0,AUTOMOBILE,4022.0982275845936,0.05040408872328105
0,MACHINERY,4441.870355296739,0.05040408872328105
0,HOUSEHOLD,-395.9928743493205,0.05040408872328105
0,HOUSEHOLD,335.69489603058923,0.05040408872328105
0,FURNITURE,1422.4990074492346,0.05040408872328105
0,BUILDING,7590.793134968628,0.05040408872328105
0,BUILDING,9362.436643823716,0.05040408872328105
0,HOUSEHOLD,4180.046344785895,0.05040408872328105
0,FURNITURE,354.52204997249623,0.05040408872328105
0,BUILDING,4701.870517026398,0.05040408872328105
0,AUTOMOBILE,2327.9651622146826,0.05040408872328105
0,AUTOMOBILE,9352.523729017748,0.05040408872328105
0,MACHINERY,9356.34777370311,0.05040408872328105
0,HOUSEHOLD,4757.5064289049205,0.05040408872328105
0,HOUSEHOLD,1999.657635441244,0.05040408872328105
0,AUTOMOBILE,4801.196394262615,0.05040408872328105
0,HOUSEHOLD,2152.1774904563717,0.05040408872328105
0,FURNITURE,-461.41638013115124,0.05040408872328105
0,HOUSEHOLD,4918.382418218471,0.05040408872328105
0,HOUSEHOLD,9234.10360685525,0.05040408872328105
0,BUILDING,-422.03498985702237,0.05040408872328105
0,HOUSEHOLD,2229.089806414923,0.05040408872328105
0,HOUSEHOLD,-572.3437525737719,0.05040408872328105
0,FURNITURE,-298.6713718917468,0.05040408872328105
0,AUTOMOBILE,2358.5217785073924,0.05040408872328105
0,HOUSEHOLD,7829.884737652637,0.05040408872328105
0,FURNITURE,7185.26944781836,0.05040408872328105
0,HOUSEHOLD,6280.5059482571605,0.05040408872328105
0,HOUSEHOLD,9286.412373599916,0.05040408872328105
0,BUILDING,5097.874863392191,0.05040408872328105
0,BUILDING,9271.937446167514,0.05040408872328105
0,BUILDING,7973.651498653675,0.05040408872328105
0,BUILDING,9358.737300961802,0.05040408872328105
0,BUILDING,-238.7713749713998,0.05040408872328105
0,FURNITURE,-318.0738327903987,0.05040408872328105
0,FURNITURE,2036.889017305818,0.05040408872328105
0,HOUSEHOLD,5097.03834981977,0.05040408872328105
0,MACHINERY,5638.370813898677,0.05040408872328105
