a_education_num,a_fnlwgt,a_age,a_hours_per_week,census-adult-a_rate
1,66661.70829867071,31.158556124585417,50.48219698430349,1.0
1,71528.33710138977,31.065357497315915,39.07699481749869,1.0
1,65954.48956541844,21.124927151972578,50.84940967785157,1.0
1,66916.70707479779,42.62436490252436,19.364285084614348,1.0
1,318896.03600814554,31.27001631498199,39.04349172808865,1.0
1,247615.80283313306,54.78847715644569,39.111656323302505,1.0
1,253059.79924711847,43.097110472425676,39.08061911088489,1.0
1,68662.6757069878,43.041003461731904,19.051321898133068,1.0
1,165529.04813532025,31.311245280087242,39.03608831368514,1.0
1,163019.91849622084,31.01971353183565,18.645169271007543,1.0
1,164836.85159090345,43.018358526679215,39.06512638658311,1.0
1,165696.59806883574,42.967508383657375,39.0693131933933,1.0
1,161967.82642743542,31.402509911832837,50.89112785609432,1.0
1,163060.42002714108,43.0714368500445,39.07019455371997,1.0
1,250718.41762922044,54.96929794643937,19.457428697698834,1.0
1,163626.92877881863,31.144215377450365,51.36357408271771,1.0
1,163706.89737907998,30.997457800360575,50.63746030384593,1.0
1,68404.52874136083,30.796972253714557,39.07821650562936,1.0
1,68193.35822824232,42.93403398008249,19.851681029188548,1.0
1,162868.12448170793,31.092579496625596,39.06479633195222,1.0
1,160589.11491551582,21.180156363939485,52.05351419235734,1.0
1,166049.90810643544,31.117314505596195,39.07957335205692,1.0
1,164973.66823391337,21.086754413013427,39.087512084192575,1.0
1,311518.47007877065,60.805728323260496,18.9268005397878,1.0
1,66513.02708902652,55.47749083763693,20.169238353358814,1.0
1,67625.52877216079,55.042667686977296,47.340256541732444,1.0
1,164873.79136653498,21.217105713240716,39.060986311687245,1.0
1,164551.57819515187,55.14478625647765,39.08342076284504,1.0
1,163579.73537906833,43.08480013304511,19.115130821117447,1.0
1,321949.4832649766,31.63475929828624,39.05764079719412,1.0
1,161234.35677114868,21.09359611996337,19.178446518975846,1.0
1,67260.86558454865,30.82808394648734,49.60136311595417,1.0
1,68210.43917141778,21.09200885161858,39.05488330434862,1.0
1,68355.82612974671,21.280885386353162,47.00249218167637,1.0
1,165317.47898968722,42.858300228127256,39.05556253108566,1.0
1,161589.8498624774,43.10605313588509,46.972314226130365,1.0
1,68263.44760531501,30.99549466073247,50.25584785563163,1.0
1,70141.1442723328,31.1831894204315,39.07178056303936,1.0
1,161941.63276835126,31.427152286338533,33.498607445583076,1.0
1,165090.2796072995,60.62177688972113,39.070006936932316,1.0
1,67680.53690950284,59.862109541291936,39.070276969277145,1.0
1,67456.05590605916,21.142275638931366,19.176816919217305,1.0
1,162340.48993175395,21.135218631951492,50.68596139888144,1.0
1,161990.55444118514,43.289483007495406,33.603012625120414,1.0
1,312727.01748506585,31.470944446284136,18.38095435434522,1.0
1,250914.42670812496,31.015734869516894,18.806219795275776,1.0
1,164667.86583722747,21.209353621577645,39.072954579154306,1.0
1,68708.16410115808,60.57630368046761,39.053792261889406,1.0
1,254144.9294697244,43.184339539401584,39.079861355868424,1.0
1,67460.93225551152,43.029261627484466,18.98087612811067,1.0
1,68211.80917979556,21.32546923220239,39.0875886955248,1.0
1,68118.95416799358,31.544627811807725,33.86840176791977,1.0
1,247608.9254215012,21.19900422657393,47.043533571964396,1.0
1,160838.35191233654,54.98898943249194,52.045977296620286,1.0
1,66684.62142439163,43.16343302053803,47.213952252395764,1.0
1,162052.2982624491,60.61314674133773,51.24733032189412,1.0
1,160587.17281200134,43.24644905065337,50.29809537134169,1.0
1,164553.19415038946,43.13709467596594,39.037962225595685,1.0
1,164405.65186395854,31.455303924324152,49.947362908649914,1.0
1,161698.41145849274,60.88358840146922,33.630317421173665,1.0
1,164266.85359292635,31.510207961925317,39.10468547964772,1.0
1,159773.84260806462,43.366392311769154,49.39069570983701,1.0
1,163252.34307541404,31.532324942558343,39.00796978753406,1.0
1,166938.27587284494,42.87129639512142,39.07019790092471,1.0
1,310839.38927372824,43.150282882581784,39.05658265551118,1.0
1,252999.2251580968,43.320808464823024,39.050101503471986,1.0
1,163778.49104891508,55.05069848314639,39.08973375736386,1.0
1,161288.71633382305,21.01825698558677,39.074676831076346,1.0
1,252483.2591196552,31.519767951181922,47.14935769287446,1.0
1,249257.09436659337,31.283471209896764,47.11169189465,1.0
1,165396.14868382062,31.716545809395992,39.02121813479947,1.0
1,168430.4856700044,31.414787633998515,39.082364881981206,1.0
1,249925.01480288076,31.343720689970084,51.17681750866812,1.0
1,164073.06578406072,31.03729905619004,39.04630049944512,1.0
1,66961.98623756133,55.21961805168239,47.47397964546909,1.0
1,163042.95190077208,30.984969923293285,51.6991960347745,1.0
1,252923.81874352664,60.68060162812023,39.056541700436846,1.0
1,251948.6101264918,31.26585174099647,51.47209198600158,1.0
1,164538.86253541376,43.18702884364352,39.06542587405229,1.0
1,162417.86327890016,21.423256934319987,39.058623831984406,1.0
1,163254.95737991066,31.084496275885314,49.97783306956695,1.0
1,252664.6672239753,31.430358017287325,39.067648067191165,1.0
1,163927.31475401187,31.529975337245258,39.027583248096896,1.0
1,162802.05741859422,54.97003535150391,47.11360401799816,1.0
1,306328.9865348581,54.3917044876363,51.598754942173244,1.0
1,165805.73333891266,31.225755720303003,39.0593284116481,1.0
1,162738.45452371714,54.72162320616332,33.57581032051395,1.0
1,254660.5108723581,21.13116283412917,39.093799349328194,1.0
1,68035.93217480298,59.92151050307176,39.07749939959963,1.0
1,70071.23983067017,31.321752904654765,39.059394003133754,1.0
1,165596.79754915772,31.20989188741918,39.06048501162176,1.0
1,165639.63642867078,43.168952147742615,39.057581650533486,1.0
1,161432.13058397706,60.09384274614131,50.65038914286812,1.0
1,164866.3141258298,30.820655935825005,39.0450573262534,1.0
1,310763.6939580843,31.568635644245965,19.487001606912052,1.0
1,164117.5263057909,31.661049650366976,46.812476353304916,1.0
1,164678.89473883266,31.07253980168833,19.721398809791626,1.0
1,65507.02705027943,43.49195576942205,47.17876436784141,1.0
1,163354.18266160775,43.237546586120516,39.07753832922686,1.0
1,70007.19829884291,30.92902009239552,39.06521120369728,1.0
1,69286.79355651906,31.27446148382324,19.3098113167426,1.0
1,249604.63002202252,42.93650481361266,39.04783863638792,1.0
1,70214.08056854649,21.232946720406005,39.07536325069845,1.0
1,160705.12588603655,21.16313857053866,49.8630081798231,1.0
1,162188.8955302231,61.839722221023194,39.04757435003167,1.0
1,70328.63919418736,54.36719774758418,39.071702606724294,1.0
1,162307.87169187833,54.75191919766686,19.70457925338542,1.0
1,251827.28018963977,21.08067988797771,39.05869805839859,1.0
1,162728.48979815922,43.258965434188426,33.70835925714175,1.0
1,166940.8092089703,31.5819227848132,39.05894435318275,1.0
1,68586.39285160715,31.185918280724255,50.94240103706974,1.0
1,167477.75295345884,31.341868482724813,39.058788764319104,1.0
1,250730.70651786294,21.31862117671049,47.19880064772813,1.0
1,65644.16223062831,42.83824964263914,51.59724504578267,1.0
1,67423.48840876132,31.49433203755236,50.00443094633495,1.0
1,165876.07459367756,31.0621718920683,39.05883833386991,1.0
1,162451.29077596497,43.33227001116741,47.10653745748857,1.0
1,71682.21272366645,30.86735659100196,39.08042769625391,1.0
1,247789.8508921179,43.43944105946576,39.04682929609034,1.0
1,165365.80807925257,31.409408648691063,39.06057506723613,1.0
1,244555.15818659784,42.94833288422267,51.61102397411593,1.0
1,245112.9973258282,55.93572546021509,47.52710475312548,1.0
1,308866.9191095846,43.36980144899729,47.07297133374498,1.0
1,252503.26967298595,21.279810499435392,39.06331397990621,1.0
1,70061.2653236075,30.981192678670542,51.079980653150876,1.0
1,68786.72534935728,42.94915283975609,39.08422693724399,1.0
1,164745.6729587384,31.314011298610712,39.02299068353366,1.0
1,163509.57710287027,31.353708742044542,33.65623555465301,1.0
1,247588.117597156,42.82977643676148,51.22334650101249,1.0
1,163247.3541726086,43.442374121477286,39.03930734294087,1.0
1,72720.49603227958,54.547850398611466,39.09075143516852,1.0
1,164372.5782391959,42.898882050449124,39.05072134159015,1.0
1,253106.2578426556,31.50041931899386,39.05632615480305,1.0
1,67905.94430500838,54.86657552906764,51.68564652393762,1.0
1,166207.026448916,31.22582196238133,39.061409026623515,1.0
1,310005.2604453962,60.547302406702734,18.76663690209019,1.0
1,66819.62656041936,21.274151965221346,47.17417866452568,1.0
1,162690.1368081109,31.456784308235896,47.00443734468772,1.0
1,68291.96395954206,31.050888805354017,18.773226718745367,1.0
1,163437.10365729965,31.19110504750849,47.141743079182405,1.0
1,308995.6399441417,43.1079669046047,47.20499428855679,1.0
1,249620.98926393347,43.11757949757427,39.042544096852,1.0
1,164237.49882626237,42.97554479604672,18.912079067698667,1.0
1,66912.66822264294,42.863387818474486,18.458702553562865,1.0
1,66059.62720396816,21.10719162221492,50.0550546167668,1.0
1,163153.80733998673,43.27743283682992,18.89378844361727,1.0
1,162725.05457816535,43.10100953160568,39.063421362920735,1.0
2,161241.53487672977,43.68217456514384,46.97007069919106,1.0
2,313020.61492617574,31.88182899399177,39.06423431076423,1.0
2,164141.5205255362,43.109733882150884,39.05318956970271,1.0
2,68918.46167340745,31.376092056806918,18.803386725909142,1.0
2,247771.0343470445,21.210312355799438,39.07007427758896,1.0
2,64850.00270283773,42.95239266021014,33.48382794796113,1.0
2,165771.97642355773,54.905876716150004,39.079550839539905,1.0
2,165087.75615230112,31.317635732520323,39.049945815814496,1.0
2,164524.06700508174,31.926658611738976,39.057479708806525,1.0
2,246964.76650884116,31.58725669819107,47.01567052618377,1.0
2,164674.0683414677,31.384426105647304,39.05035152226407,1.0
2,164472.98172088014,43.27746230552289,39.08424391453263,1.0
2,162621.69685278222,43.28864226213442,39.0769134141451,1.0
2,65531.37278229901,43.27205328156073,33.635817837331594,1.0
2,166073.0698945499,31.294320167963097,39.09370748561317,1.0
2,164140.1232346621,21.20600498869849,39.06082330531252,1.0
2,164472.28947329507,31.404531640952293,18.277058224523916,1.0
2,65391.44327649608,21.1690043006648,51.13423755391389,1.0
2,246947.74572181463,31.424226708363815,52.013890762174384,1.0
2,162541.89118448482,43.1176171322906,19.076009270728292,1.0
2,68826.10487245515,42.78049781929205,39.053781314145006,1.0
2,249963.54909401346,31.230743118115292,51.92556901544911,1.0
2,319487.4106165978,31.407244874702616,39.05017660724483,1.0
2,67174.75228307392,21.12441639326705,39.08461791405153,1.0
2,162162.99105404876,21.290974462667656,39.05249449279346,1.0
2,252458.32446867804,31.070624686562734,39.063442937416205,1.0
2,67778.56268106995,31.718304096702433,46.93209212612173,1.0
2,166607.7617017697,60.521895153557494,39.05475759767604,1.0
2,163206.36867972912,43.29079888128769,33.50763095124187,1.0
2,311323.4917258469,31.609915747110893,19.288078528716742,1.0
2,162684.05714262882,54.68443835393004,39.04867530237996,1.0
2,66556.48548121496,60.16883912748914,39.0541858206827,1.0
2,250721.45342843444,31.346842142034504,39.07035320761928,1.0
2,316047.535128641,43.077090302415854,39.0586611275268,1.0
2,300700.179561368,43.104713553010505,50.0667150152731,1.0
2,165135.13238844377,30.84546392556928,39.06419064457886,1.0
2,67565.35301924142,31.32270278954506,39.01757811759318,1.0
2,250351.43710322797,31.125567167868542,50.268949375849196,1.0
2,251891.37508440923,54.58319495384616,39.07139144563595,1.0
2,162337.1331920778,43.30550947924297,33.571627755548484,1.0
2,162773.56366063328,31.345406428341743,19.845975077010984,1.0
2,67882.52010585129,43.075566254202116,47.20583483083346,1.0
2,249636.80892421142,55.00553675068957,47.52697173679315,1.0
2,68549.02646621109,54.85426195245576,39.087115228284766,1.0
2,259142.80624364468,54.92519759706984,39.092003517138366,1.0
2,247163.18923082872,54.74247388504538,52.113099136075405,1.0
2,160088.42129375815,55.699450030034754,33.898244625804715,1.0
2,165066.84441764344,31.483096513373397,19.230457468981207,1.0
2,248830.31519255397,61.81778570819517,47.08328526729171,1.0
2,161918.4805059275,60.37168034572698,19.70558324981921,1.0
2,317286.1614796113,31.221760788704852,39.04872250226512,1.0
2,162342.72519906395,43.16667031623123,19.255959288126423,1.0
2,315139.120480259,43.240797373504485,39.0709564615443,1.0
2,308173.831749023,61.43651075060895,33.45092486922342,1.0
2,160742.09466526372,42.82311459885404,49.999315323866085,1.0
2,68924.60741722779,30.984521754859784,39.071707312777676,1.0
2,163623.5595277875,43.16375981926975,39.04181137792861,1.0
2,314204.1225625612,31.736563771789672,47.03702566213703,1.0
2,67718.83654700688,43.225345560994604,39.07266736569354,1.0
2,164169.0452221828,31.286367704023874,39.0464031098504,1.0
2,163794.47345187806,30.978547313926484,50.97151958449782,1.0
2,67161.77193246841,31.23107248063815,19.023001834415812,1.0
2,67543.08845371436,43.25439281615456,47.175831494507925,1.0
2,64398.677410061035,43.21078648813935,50.054186561194534,1.0
2,69482.9951631622,55.16076349126286,39.08411051996582,1.0
2,161205.37080510813,43.52532198304984,46.75000162622769,1.0
2,251298.71370992414,31.36581396967757,39.08573114387468,1.0
2,164318.5152525048,31.279068582208296,39.03013368915259,1.0
2,311238.62732214044,43.08386916693334,39.0414816546904,1.0
2,166399.5601721612,31.30026837719406,39.065130440943776,1.0
2,66046.56167445664,21.18425786367225,19.06664160932164,1.0
2,160912.3815998595,31.633384965973516,39.08358944310616,1.0
2,164568.24886481423,54.82792840779003,39.077108084466516,1.0
2,71346.48971250588,21.089133702298724,39.049483327170265,1.0
2,161980.9696058608,31.38341451800849,46.85990060590841,1.0
2,165197.2890844227,31.04665899356668,39.056926297588625,1.0
2,163194.07456734974,43.343439395342905,47.217316229143584,1.0
2,250435.24357469776,31.487947811633617,49.68176723391387,1.0
2,164856.5990586739,43.08188699297461,39.07525615539933,1.0
2,163613.12164553144,31.469442369999864,19.013313425196742,1.0
2,254943.04758463532,31.20059417501484,39.054003375666056,1.0
2,307738.5326433513,60.42522090198332,50.933253948534805,1.0
2,166483.44667480525,31.700498916990682,39.07718180616549,1.0
2,161810.63433193887,43.05138251686451,39.02817068668754,1.0
2,164365.9546141204,43.05685043876323,39.05678143011015,1.0
2,67379.0541750119,42.86237235177323,39.05095442711751,1.0
2,311810.37388007774,43.2707048225738,39.02957180800921,1.0
2,308332.3926366426,54.733075574694524,19.300981377398635,1.0
2,166477.60380093398,31.209446269848,39.050303547627195,1.0
2,304580.9327652646,31.273897682992857,19.096008553874686,1.0
2,306983.7221447236,42.96462828244949,51.259928281102006,1.0
2,67313.63620351363,30.99108948218168,39.06488223891847,1.0
2,164261.31731833974,31.462592079440284,39.045827577824404,1.0
2,251543.27422077875,31.12013270632691,39.07326028404934,1.0
2,163529.0237294228,31.671106394954435,33.58769267970478,1.0
2,162785.62972513292,31.681484749050128,33.52081209450005,1.0
2,163725.1056658367,31.385029555314137,39.05155618700231,1.0
2,246934.19970762613,21.237817845624825,51.784683635401954,1.0
2,253512.66816597385,43.2675292651731,39.065235962474304,1.0
2,165572.98616580476,21.263890804512336,39.04613416805094,1.0
2,163980.84003678703,43.21303676014017,39.05061287253664,1.0
2,70304.76208906854,54.988392498295504,39.08142850769635,1.0
2,165084.67835897164,21.17821579781109,39.03829589920104,1.0
2,66154.70801490177,21.07238862574867,39.053242248139775,1.0
2,165187.67865769038,31.420789511765953,18.50213601423806,1.0
2,163538.74647400112,43.45783307432643,18.756988847585813,1.0
2,164429.2787048253,43.283225387744004,39.04834915790539,1.0
2,164425.03124197797,31.750155007282878,18.974670869032874,1.0
2,302622.67823065055,42.93457130047425,50.687103232742004,1.0
2,65434.839356598895,21.011626906191815,51.526530796915104,1.0
2,165317.29146153675,31.190928375185578,39.068656593566146,1.0
2,305671.0208016903,60.26679011662146,51.694463168118844,1.0
2,68710.32072815797,31.751707779445162,47.015374377023356,1.0
2,67073.44369360177,43.10370021657621,50.823300823328324,1.0
2,162387.18884863285,21.314888309953865,39.02994843648426,1.0
2,253942.17585769042,60.41709828533673,39.077123034574825,1.0
2,249628.42808723802,21.27996546459269,39.028308340828886,1.0
2,65095.75928182575,21.139435382868303,33.42993743303319,1.0
2,160577.70228496584,31.434603857327698,49.40851149832883,1.0
2,252234.57652782943,43.316523748424125,39.07206331587145,1.0
2,167303.03458222747,31.19889819302282,39.08766531794967,1.0
2,247148.71116885904,54.80987476596831,19.469875871888114,1.0
2,69651.87706487386,43.0948707334115,39.059249642797006,1.0
2,251005.04272827716,31.697377866636863,47.34607764563427,1.0
2,162548.9546974281,43.128007627745774,49.48283759781721,1.0
2,161782.43203167958,21.10711865668556,39.063978345276084,1.0
2,161008.13498054468,21.298808715281854,51.220765090623395,1.0
2,164759.88159278146,31.42803098811009,39.01776551668774,1.0
2,161697.0699000182,21.25149945650083,46.8971778793529,1.0
2,307096.26008959895,31.081836911526764,50.57003976651897,1.0
2,256527.1216942788,31.56228066285907,39.044137466139375,1.0
2,65348.659455509725,43.525674818377766,33.44314821394541,1.0
2,68086.93747523235,54.664605861065574,39.077536404653465,1.0
2,68965.83200689746,31.44353838317646,39.06620989921826,1.0
2,248872.95875137372,55.60344974127882,39.10803420407414,1.0
2,163017.70569248006,43.79012371317474,39.06508963666005,1.0
2,68550.22697428259,31.2951415456317,47.15179651969748,1.0
2,163168.03559410918,31.65951350902363,19.33067365176831,1.0
2,162472.379233512,31.36319875331422,18.32597932498572,1.0
2,307304.0109001077,55.08111806328856,47.22638609302642,1.0
2,165529.70668755152,31.49565213893377,39.06304190928841,1.0
2,311909.48758966447,43.281769586971826,39.05369286072412,1.0
2,164057.25910876566,43.090137516918325,39.04180087458318,1.0
2,66449.53507547725,31.146444911464414,50.98060739420379,1.0
2,162596.8473113134,31.318182018768447,50.707654781332096,1.0
2,247684.37952996237,54.85190658667508,52.2873894566755,1.0
2,163835.7842399875,21.171461309768727,39.07431675420978,1.0
2,164240.58429701425,31.64072976228458,39.07862733826613,1.0
2,69111.14036053124,31.12097019259067,39.057987126810744,1.0
2,65883.13365233029,43.60760654260946,48.86130643676559,1.0
2,158821.4327697827,42.84879992784116,50.655811399829304,1.0
2,253330.31235319193,31.502713809612306,39.02047712967248,1.0
2,247445.6224877005,30.90152587389616,52.095747239538056,1.0
2,250069.94538545897,31.368445334807138,47.28542409801345,1.0
2,163816.4482251871,42.92158073529322,39.04102073600167,1.0
2,165266.84823732573,60.94038600046939,39.075112520937346,1.0
2,165942.34155412225,31.5759379395753,39.062494969240554,1.0
2,250531.97010769646,43.06466749282957,39.094889317881005,1.0
2,247182.62745746694,21.193144152249,51.64740645372549,1.0
2,163646.11607910393,21.303479325266522,39.047307622600876,1.0
2,159930.20952282925,55.63788262932475,47.24506403101565,1.0
2,252097.14646214613,43.05890512069744,39.04140553282101,1.0
2,250912.07380950014,55.175656833321476,39.08917674034401,1.0
2,71211.29149476331,43.00919620902639,39.0884721468145,1.0
2,67853.15796510436,31.383136614613793,18.716538358104923,1.0
2,165418.99953632848,31.396498473353063,39.02013512687954,1.0
2,166857.178407144,31.590612909931497,39.09603339079535,1.0
2,67679.47560320058,21.2220194088022,39.088856090886985,1.0
2,162459.72428228054,43.42816050691436,19.22481350729868,1.0
2,250533.85935526108,31.88421338744302,33.59100686441987,1.0
2,67861.38144539416,60.593547194242426,33.58381285870521,1.0
2,163561.04284600343,31.75350832670697,47.170827373836,1.0
2,160657.14199612956,55.28873464946927,39.090530569572934,1.0
2,161374.41513467347,61.48256169898462,46.98551489202033,1.0
2,70758.58115152853,55.06106711973414,39.092023206577984,1.0
2,70286.39888893861,31.623140863561126,39.09605583121019,1.0
2,251382.0954447523,31.384710998806483,50.51266593716856,1.0
2,66664.82733297459,21.244244885552202,50.88469877210319,1.0
2,312160.1960934151,31.088527321266614,19.2015605538626,1.0
2,314567.935194833,31.185648210686303,39.043553131408636,1.0
2,246928.12336353736,54.60245291496472,52.423781782429124,1.0
2,164911.12468115095,60.763846762161776,39.063041785189476,1.0
2,250797.40298388316,21.270638725751954,39.077228051390136,1.0
2,71205.73014112207,31.535727592044402,39.10268467761835,1.0
2,250195.17103526203,43.35197253470357,47.08486392427506,1.0
2,161979.5222695667,43.5969919746294,33.537724609362904,1.0
2,161210.78139744682,31.38916725486036,52.02536714346279,1.0
2,250426.8299926648,43.24351239874751,39.096307157200805,1.0
2,69679.99582226103,42.98716512617855,39.06627817304341,1.0
2,68910.60892144355,31.232217757565422,39.085309307337006,1.0
2,162140.77970239066,21.4341204378578,33.75769148129403,1.0
2,69361.75385217427,30.8192115250977,39.08801664965456,1.0
2,163728.80220254065,31.10299862434743,51.173234707482926,1.0
2,248043.11067378562,31.108833671701714,39.082967800353806,1.0
2,248401.76683616822,43.48513386562205,19.031894215313475,1.0
2,72501.20908417432,31.2429609050591,39.082978077686654,1.0
2,160509.6615556012,31.326989604066867,49.58655565779695,1.0
2,69199.92993749965,43.276686414956075,39.01903619547196,1.0
2,311444.1702269079,43.20316407735431,39.02289571942519,1.0
2,249900.41424642393,31.54858610739894,33.79791621555421,1.0
2,165817.646850186,31.28122540660332,39.01013523764918,1.0
2,162514.8416349792,43.13477268497739,39.0430336615955,1.0
2,165551.20418110228,54.76042167796802,39.0638826934238,1.0
2,67940.74846317754,43.114980019589225,51.12193317942768,1.0
2,305471.96690874395,43.362997928612195,46.91976772649158,1.0
2,65766.91418093955,43.394172570928774,47.27908582417962,1.0
2,251889.5337680187,30.932256031981606,19.789996051217692,1.0
2,162468.36849118822,55.42819322693093,33.78069470981905,1.0
2,316414.9367478271,31.812144336145995,46.74536164482238,1.0
2,303852.5596050997,43.52363599509761,50.381261629883255,1.0
2,66208.90923931863,43.04176010099729,39.087341373977964,1.0
2,162832.33347594444,31.134036834208278,50.73446526822234,1.0
2,159296.14542549115,21.257674737357593,49.318180676903445,1.0
2,160125.57944940415,21.345593332073506,47.243289361677405,1.0
2,163008.37108425566,21.033819567907283,39.05709432442381,1.0
2,67750.6151390006,42.816699201274595,39.04095212801067,1.0
2,164731.45636292401,43.22551128787437,39.03260885553943,1.0
2,247727.9361539201,54.840721332530215,52.69562965987326,1.0
2,251338.90328754403,43.17282524922519,39.08535672283539,1.0
2,162947.1527399016,60.394249515844656,39.058100498465386,1.0
2,162294.93864734715,55.55335378869904,39.07118877751963,1.0
2,310554.7595641674,31.25449088310958,39.04853601276721,1.0
2,164263.37259274715,54.637302204540475,39.09204261315522,1.0
2,68624.10023846258,54.731925921664555,39.06610333359279,1.0
2,245369.50029208692,43.25425470384652,50.999959291004394,1.0
2,159657.8100270216,54.3802365767351,19.280692758916597,1.0
2,162916.23575995673,43.18674701721433,18.667604628000667,1.0
2,253242.9751100867,31.342491857237526,39.06840782165636,1.0
2,162645.14597553818,43.052915520089364,39.032744637797435,1.0
2,163329.59045596333,54.91636904856514,39.07702026679268,1.0
2,312678.65473754023,54.83513031328916,39.064348774350826,1.0
2,164125.0703685057,31.338063801267932,18.716487057700107,1.0
2,69281.20690645775,60.414007842345846,39.056213038279175,1.0
2,162187.90002445382,31.47649552441363,50.23370696016361,1.0
2,160978.13786954113,55.30688170629408,39.082837361976104,1.0
2,66137.23947912037,60.58604774502614,51.211264070957014,1.0
