b_unique_carrier,flights-flight-b_rate
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
AA,0.050010811478701386
