ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store_only_outlier_rate
2,50.120518,75.66756,38.695843,1962.3027,0.005160084444673292
2,50.757355,77.186516,37.959805,1901.706,0.005160084444673292
2,50.127068,74.90645,38.0043,1866.8333,0.005160084444673292
2,51.15239,76.60024,38.94365,2008.7428,0.005160084444673292
2,50.715706,76.17783,38.17142,1944.9104,0.005160084444673292
2,52.495483,78.7505,40.35793,1999.5829,0.005160084444673292
2,50.43538,74.99267,39.557716,2060.533,0.005160084444673292
1,51.910408,78.806465,41.4652,2022.8883,0.004900353517603523
2,51.153946,76.05151,37.641304,1904.3191,0.005160084444673292
2,50.532425,75.630844,38.304737,1954.8818,0.005160084444673292
2,49.855473,75.03139,40.182877,1990.4534,0.005160084444673292
2,50.37113,75.90695,38.487762,1905.77,0.005160084444673292
2,50.25042,74.94856,37.685463,1831.9324,0.005160084444673292
1,50.786087,76.66598,38.268005,1974.9769,0.004900353517603523
2,50.007355,75.07977,38.254074,1941.7894,0.005160084444673292
2,50.444645,75.5272,38.486473,2022.6945,0.005160084444673292
2,51.057247,76.627625,39.21771,1974.2909,0.005160084444673292
2,49.688522,75.00186,38.99541,2033.917,0.005160084444673292
2,51.15549,76.50375,39.1553,1983.7743,0.005160084444673292
2,50.104237,75.146835,38.645897,1964.4343,0.005160084444673292
2,50.46413,75.73722,39.580196,2024.2013,0.005160084444673292
2,53.58792,78.22136,40.0245,1979.8746,0.005160084444673292
2,50.76931,77.84123,40.665394,2046.3649,0.005160084444673292
1,51.5443,77.13361,39.563698,1956.8805,0.004900353517603523
2,51.49677,78.26228,38.529465,1986.2452,0.005160084444673292
2,50.911037,76.73561,37.986553,1988.7263,0.005160084444673292
2,52.282227,78.58549,40.949715,2078.293,0.005160084444673292
2,50.079582,76.13893,39.61028,1928.499,0.005160084444673292
2,50.76088,76.51269,37.93712,1869.4121,0.005160084444673292
1,49.888012,74.41153,38.34272,1949.8158,0.004900353517603523
2,50.305504,75.5487,38.120754,1891.4543,0.005160084444673292
2,50.99302,77.2999,38.724964,2001.5614,0.005160084444673292
2,50.29746,75.7605,38.798367,2003.2236,0.005160084444673292
1,49.928993,75.500374,38.835777,2052.6333,0.004900353517603523
2,51.243988,75.9639,40.32702,2205.5967,0.005160084444673292
2,50.074406,75.68631,37.831566,1922.4336,0.005160084444673292
2,50.459297,75.90215,37.796776,1918.9442,0.005160084444673292
2,50.596874,75.83789,38.07651,1891.6487,0.005160084444673292
2,51.024208,76.14546,38.63244,1976.9221,0.005160084444673292
2,49.375942,74.54942,37.475704,1890.5637,0.005160084444673292
1,50.884407,75.68534,39.068806,2008.2812,0.004900353517603523
2,50.405937,75.62855,37.962063,1921.6627,0.005160084444673292
2,50.977676,77.13897,39.472263,2109.132,0.005160084444673292
2,51.040142,76.88081,37.801704,1782.7509,0.005160084444673292
2,50.995243,76.94692,39.48308,2012.7089,0.005160084444673292
2,52.085697,76.125885,37.75565,1912.893,0.005160084444673292
2,50.667915,75.69838,37.92204,1862.7294,0.005160084444673292
2,51.66553,77.76076,39.335335,2015.8389,0.005160084444673292
2,50.82561,76.03126,38.652435,1898.3053,0.005160084444673292
1,52.028065,79.12598,39.626774,1936.5442,0.004900353517603523
2,50.273525,75.22653,37.86648,1895.3933,0.005160084444673292
2,50.963608,76.602196,39.09716,1964.1461,0.005160084444673292
2,50.424995,75.91717,38.07297,1924.1134,0.005160084444673292
2,51.03037,75.78621,38.78184,1982.0121,0.005160084444673292
2,50.195385,76.09237,39.51052,2012.9995,0.005160084444673292
2,50.541225,75.70218,35.70211,1815.0804,0.005160084444673292
2,50.85636,76.51015,38.557835,1936.6666,0.005160084444673292
2,49.72069,74.57229,36.565166,1776.7333,0.005160084444673292
1,51.190525,77.480896,38.73854,1937.8256,0.004900353517603523
2,50.677357,76.338715,38.880325,1973.2878,0.005160084444673292
2,51.473515,77.842735,40.174644,2019.2329,0.005160084444673292
2,52.10364,77.86568,39.081264,1815.3351,0.005160084444673292
2,53.110275,79.3334,38.153965,1996.6119,0.005160084444673292
2,50.74147,76.446,39.004612,1982.0358,0.005160084444673292
2,51.357113,77.394966,39.24438,1878.0094,0.005160084444673292
2,51.89065,76.42446,39.298447,2110.2285,0.005160084444673292
2,52.290005,79.00411,41.33002,2230.0251,0.005160084444673292
2,50.271584,74.94916,38.114204,1919.2507,0.005160084444673292
2,51.16394,77.12166,39.273476,1987.1366,0.005160084444673292
2,51.452133,77.38154,39.849407,2007.6552,0.005160084444673292
2,51.231514,76.41298,37.347393,1962.2322,0.005160084444673292
2,52.914974,79.802505,42.07416,2034.6432,0.005160084444673292
2,50.766678,76.374466,38.630867,1947.2041,0.005160084444673292
2,50.64476,76.76932,38.56356,2036.2799,0.005160084444673292
1,52.300205,79.27227,41.112934,2088.0583,0.004900353517603523
2,50.68141,75.60177,39.2165,2004.59,0.005160084444673292
2,48.948826,73.94527,36.89099,1773.1088,0.005160084444673292
2,51.02547,75.8584,39.0248,1972.9769,0.005160084444673292
2,50.457462,76.03951,38.563118,1949.5149,0.005160084444673292
1,51.421574,77.86237,40.328495,2106.4253,0.004900353517603523
2,50.341244,75.11538,37.332283,1875.6207,0.005160084444673292
2,50.58098,76.61315,39.64886,1990.2372,0.005160084444673292
2,50.684174,76.57093,38.336502,1828.9642,0.005160084444673292
2,51.001137,76.60872,37.28257,1870.979,0.005160084444673292
2,50.49991,76.08381,38.3261,1935.151,0.005160084444673292
2,49.860744,75.19212,37.815113,1911.7933,0.005160084444673292
2,50.650425,75.95489,38.52664,1928.6624,0.005160084444673292
2,52.286934,79.29088,40.718273,2098.0544,0.005160084444673292
2,51.95186,78.27443,39.93848,2042.6188,0.005160084444673292
2,51.577133,77.51695,38.863415,1946.934,0.005160084444673292
2,50.25144,75.67263,38.272,1923.959,0.005160084444673292
2,49.275116,73.6889,36.066902,1957.9677,0.005160084444673292
2,50.629845,76.24589,38.29232,1926.4686,0.005160084444673292
1,50.312317,76.021,39.17005,1950.3396,0.004900353517603523
2,50.85751,76.31661,38.82504,1991.2511,0.005160084444673292
2,50.542847,76.00696,37.96748,1874.2319,0.005160084444673292
2,50.85559,76.86392,39.09464,1993.5352,0.005160084444673292
2,49.892155,75.55205,37.542305,1890.2463,0.005160084444673292
2,50.112698,75.383415,37.38509,1811.8834,0.005160084444673292
2,50.756824,76.75185,39.38964,2035.2782,0.005160084444673292
2,50.675167,76.31232,38.48652,1929.4795,0.005160084444673292
2,50.388588,75.42402,38.535965,1888.0774,0.005160084444673292
2,49.647717,74.61044,37.858604,1919.7429,0.005160084444673292
2,50.710873,75.91892,37.95823,1864.2528,0.005160084444673292
2,50.367786,74.71208,38.54133,2001.9949,0.005160084444673292
2,50.41442,75.893524,38.04622,1909.0171,0.005160084444673292
2,50.465794,75.911194,39.392216,1927.5654,0.005160084444673292
2,52.65728,79.22717,41.998272,2116.5984,0.005160084444673292
2,50.751762,76.35138,38.585487,1922.6844,0.005160084444673292
2,50.66142,75.90674,38.376896,1937.6393,0.005160084444673292
2,51.688694,77.67908,41.330875,2138.1143,0.005160084444673292
2,50.93947,75.72535,39.16636,1869.4758,0.005160084444673292
2,50.642506,75.95758,38.763386,1930.9564,0.005160084444673292
2,50.066803,75.372185,37.699474,1832.8682,0.005160084444673292
2,51.301975,76.61893,38.77145,1996.5133,0.005160084444673292
1,49.83169,75.69767,38.35632,1913.3564,0.004900353517603523
1,50.380703,75.212685,38.808723,1875.7056,0.004900353517603523
2,51.681618,77.50362,37.150997,1845.5488,0.005160084444673292
2,50.583817,75.784744,38.141052,1881.919,0.005160084444673292
2,51.696495,77.75434,37.014866,1880.2423,0.005160084444673292
2,51.122063,76.205124,39.12437,2082.9478,0.005160084444673292
2,50.454655,76.370705,38.642212,2045.7996,0.005160084444673292
2,50.5138,75.89985,38.640423,1935.9985,0.005160084444673292
2,52.13383,78.97057,39.399395,1814.9331,0.005160084444673292
2,51.29483,77.3151,39.741425,1959.638,0.005160084444673292
1,51.072968,76.90025,37.596226,1985.3636,0.004900353517603523
2,51.623966,77.21683,42.455807,2053.5745,0.005160084444673292
2,51.014652,76.597984,38.817223,1942.4536,0.005160084444673292
1,52.481464,78.45503,41.2492,2175.215,0.004900353517603523
2,50.895653,76.51256,39.33982,2036.0538,0.005160084444673292
2,49.66848,75.291046,40.450356,1746.2706,0.005160084444673292
2,49.271255,74.32033,37.81604,1835.4117,0.005160084444673292
2,50.743755,75.74945,38.339397,1970.4978,0.005160084444673292
2,50.211403,75.89967,39.9741,1993.4968,0.005160084444673292
2,50.37688,75.882034,38.172726,1904.1254,0.005160084444673292
2,50.368927,75.776115,38.70485,2004.6852,0.005160084444673292
2,50.7757,76.423256,38.540253,1931.9092,0.005160084444673292
2,50.619522,76.199524,39.02002,2032.9033,0.005160084444673292
2,50.667076,76.37974,37.94728,1902.9497,0.005160084444673292
2,49.829487,75.02092,38.377636,1880.7645,0.005160084444673292
2,50.460472,76.1731,38.30299,1975.689,0.005160084444673292
2,50.34814,75.94647,38.32016,1946.6526,0.005160084444673292
2,49.92617,74.02866,37.62478,1817.4926,0.005160084444673292
2,50.881832,76.36377,39.5084,1943.2758,0.005160084444673292
2,50.38212,76.246254,39.14478,2002.1123,0.005160084444673292
2,52.40188,79.138916,40.175686,2131.9458,0.005160084444673292
2,51.41822,77.12706,39.894882,2037.2777,0.005160084444673292
2,51.066772,76.05015,38.055084,1870.8009,0.005160084444673292
2,51.251976,77.20697,38.458797,1874.1855,0.005160084444673292
2,50.59851,77.06945,38.87017,2096.9504,0.005160084444673292
2,50.98127,76.53893,38.4742,1984.5818,0.005160084444673292
2,50.244843,75.3009,39.149647,1902.8342,0.005160084444673292
1,48.940186,73.6145,37.792286,1911.5452,0.004900353517603523
2,50.778137,75.88486,37.881638,1913.4758,0.005160084444673292
2,51.69414,78.50401,38.92365,1941.8851,0.005160084444673292
2,51.572655,77.81556,40.886017,2070.999,0.005160084444673292
2,49.994392,75.57012,38.22388,1961.7391,0.005160084444673292
2,51.09276,76.963585,37.361725,1878.1006,0.005160084444673292
2,52.027367,78.2614,41.891346,2203.8418,0.005160084444673292
2,50.450245,75.94669,37.7619,1935.002,0.005160084444673292
2,50.743652,76.39811,38.45757,1924.198,0.005160084444673292
2,49.69799,74.699135,38.67114,1971.0247,0.005160084444673292
2,49.866177,74.361,37.60001,1915.5826,0.005160084444673292
2,50.014236,74.00879,38.31322,1939.644,0.005160084444673292
2,50.088547,75.42356,38.90202,1997.6028,0.005160084444673292
2,50.03707,76.00791,38.305138,1932.6232,0.005160084444673292
2,49.656822,74.83011,37.868587,1929.4052,0.005160084444673292
2,49.907185,74.96689,37.480885,1922.0464,0.005160084444673292
2,50.8839,76.586136,38.55604,1834.2314,0.005160084444673292
2,51.699387,76.40067,39.105625,2068.224,0.005160084444673292
2,50.15571,75.44686,38.218582,1935.0454,0.005160084444673292
2,51.016254,76.647194,38.49739,1924.9606,0.005160084444673292
2,51.197365,77.125786,39.12984,1943.1818,0.005160084444673292
2,50.966156,76.804794,39.01348,1900.2627,0.005160084444673292
2,50.31568,75.97571,38.16463,1938.7814,0.005160084444673292
2,50.95356,75.77781,38.24012,1970.675,0.005160084444673292
2,49.900097,74.34776,38.343052,2027.6731,0.005160084444673292
2,50.95023,76.84343,38.21347,1894.6395,0.005160084444673292
2,49.988804,75.50503,37.564175,1895.7592,0.005160084444673292
2,49.83212,74.02801,37.41933,1869.0092,0.005160084444673292
2,50.534653,75.87885,38.642178,1929.6274,0.005160084444673292
2,51.03551,77.17818,38.479164,1859.9703,0.005160084444673292
2,50.14501,75.45129,37.319736,1880.5774,0.005160084444673292
2,51.70014,78.34081,40.147923,2015.5924,0.005160084444673292
2,50.967327,75.85924,38.016388,1955.0414,0.005160084444673292
2,49.71049,74.51244,37.368187,1906.647,0.005160084444673292
2,52.830315,79.10045,40.872456,2093.7026,0.005160084444673292
2,50.580513,75.845795,38.185356,1950.889,0.005160084444673292
2,51.520473,77.382675,38.018852,1924.3754,0.005160084444673292
2,50.44665,75.7392,38.277054,1929.0833,0.005160084444673292
2,50.03561,75.72852,37.47376,1858.6597,0.005160084444673292
2,50.878723,76.03529,38.612213,1930.4756,0.005160084444673292
2,50.57954,76.63006,37.85135,1916.7203,0.005160084444673292
2,50.331154,75.93237,38.266136,1942.3275,0.005160084444673292
2,50.634724,75.7856,38.888885,1931.4362,0.005160084444673292
2,52.54155,77.79553,36.876118,1907.5975,0.005160084444673292
2,51.97203,78.182915,40.65342,2065.541,0.005160084444673292
2,50.79392,76.44106,38.38901,1936.9489,0.005160084444673292
2,50.833706,76.9673,38.67091,1921.7172,0.005160084444673292
2,50.60201,76.341385,37.502647,1948.7666,0.005160084444673292
2,50.813244,75.78852,38.533302,1896.5343,0.005160084444673292
2,51.08234,76.84493,40.12135,2006.185,0.005160084444673292
2,51.77055,78.241356,39.672264,2016.1108,0.005160084444673292
2,50.25531,75.0188,37.53766,1839.759,0.005160084444673292
2,50.273426,75.7903,38.24593,1936.9004,0.005160084444673292
1,51.05662,76.72893,39.369896,1985.5571,0.004900353517603523
2,50.98902,76.490204,38.447285,1931.7404,0.005160084444673292
2,52.913418,80.51137,38.781822,2043.1975,0.005160084444673292
2,50.842556,76.1645,39.34626,1939.3748,0.005160084444673292
2,49.88521,74.27025,37.67225,1872.5493,0.005160084444673292
2,50.57126,76.35377,38.193172,1936.2974,0.005160084444673292
2,50.409176,75.6087,38.622704,1929.915,0.005160084444673292
2,50.7233,75.723526,39.168606,1950.7523,0.005160084444673292
2,51.04353,76.45702,39.943035,2043.5974,0.005160084444673292
2,50.052437,73.96254,35.71689,1681.2493,0.005160084444673292
2,52.712227,79.74848,42.306503,2140.4038,0.005160084444673292
2,49.99029,74.97247,37.608124,1851.7262,0.005160084444673292
2,50.805046,75.28573,38.50127,1943.4336,0.005160084444673292
2,50.300026,75.4397,39.038635,2022.7091,0.005160084444673292
2,50.414127,76.01486,38.565125,1930.8624,0.005160084444673292
2,52.083828,77.284294,39.6244,2001.551,0.005160084444673292
2,49.988007,75.175285,38.169228,1944.176,0.005160084444673292
2,50.036064,75.050285,37.459206,1807.1106,0.005160084444673292
2,51.200718,77.516136,39.07466,1893.3702,0.005160084444673292
1,51.941032,77.66868,39.714516,2004.9835,0.004900353517603523
1,51.205288,76.69608,39.113853,2019.4077,0.004900353517603523
2,51.292027,76.44719,39.06936,1998.3491,0.005160084444673292
2,52.044582,79.0526,40.520916,2109.7798,0.005160084444673292
2,50.14868,75.72024,39.0176,1979.2255,0.005160084444673292
2,50.801487,76.570465,39.502396,2007.1854,0.005160084444673292
2,50.53264,76.01796,38.721836,1968.0366,0.005160084444673292
2,49.677174,74.37749,37.684135,1745.3309,0.005160084444673292
2,50.767735,76.10122,38.786743,1912.0844,0.005160084444673292
2,50.95967,76.34895,39.188198,2019.6449,0.005160084444673292
2,51.595436,77.54407,38.518723,1926.1561,0.005160084444673292
2,49.480473,74.0012,38.93987,1968.715,0.005160084444673292
2,50.748905,76.519035,37.937866,1891.608,0.005160084444673292
2,50.861027,76.65329,39.76962,2120.539,0.005160084444673292
2,50.90405,75.82225,37.91624,1941.5021,0.005160084444673292
2,50.486336,75.29145,37.947697,1942.977,0.005160084444673292
2,50.367474,75.8341,38.151894,1915.1664,0.005160084444673292
2,50.312317,75.924995,38.091007,1922.1224,0.005160084444673292
2,51.841892,77.94468,42.417507,2401.9268,0.005160084444673292
1,51.744175,78.151436,38.92582,1991.713,0.004900353517603523
2,50.49069,76.05256,38.074615,1923.1017,0.005160084444673292
2,50.398537,75.47513,38.628483,1975.1882,0.005160084444673292
2,51.178955,77.172554,38.98754,1954.7595,0.005160084444673292
2,50.452404,76.062965,38.16998,1940.7701,0.005160084444673292
2,50.433487,75.685005,38.727566,1948.7247,0.005160084444673292
2,49.81546,74.42213,37.65748,1909.6785,0.005160084444673292
2,50.817295,76.78951,39.3565,2073.794,0.005160084444673292
2,49.652813,75.45842,36.913795,1933.4606,0.005160084444673292
2,51.508553,76.37651,39.28761,1941.4308,0.005160084444673292
1,50.808426,76.7471,39.089535,1918.0945,0.004900353517603523
2,50.362305,75.5287,38.6831,1973.5652,0.005160084444673292
2,51.399086,77.22776,38.664906,2009.6992,0.005160084444673292
1,50.647022,76.73444,38.339535,1949.2106,0.004900353517603523
1,51.162926,77.03104,39.800804,2032.1357,0.004900353517603523
2,49.537754,74.40266,39.169594,2066.0784,0.005160084444673292
2,49.95226,75.26071,38.21581,1925.6968,0.005160084444673292
2,50.21604,75.33822,36.227215,1809.97,0.005160084444673292
2,51.7729,78.25768,41.55387,2085.0266,0.005160084444673292
2,50.37829,75.95521,37.888588,1888.415,0.005160084444673292
2,50.51624,76.228355,38.849163,1956.1593,0.005160084444673292
2,51.46113,77.05064,39.343113,1985.5249,0.005160084444673292
1,52.048576,78.3933,40.381676,1967.2515,0.004900353517603523
2,51.545517,77.399254,40.655727,1923.4171,0.005160084444673292
2,50.39391,75.913055,37.399033,1935.3619,0.005160084444673292
2,51.160595,77.084724,38.214745,1923.9261,0.005160084444673292
2,50.729214,76.848564,37.24761,1988.7335,0.005160084444673292
2,50.005775,74.261986,38.664623,1994.1981,0.005160084444673292
2,50.089916,75.38717,37.78878,1884.629,0.005160084444673292
2,51.65677,76.19009,38.998978,2102.498,0.005160084444673292
2,50.917164,77.61119,38.701813,2018.0117,0.005160084444673292
2,53.307217,80.05724,42.930225,2052.1902,0.005160084444673292
2,50.03941,76.192696,37.864258,1947.6267,0.005160084444673292
2,50.39417,75.69492,38.50453,2032.609,0.005160084444673292
2,52.01135,76.47484,40.109154,1955.7577,0.005160084444673292
2,49.88074,75.69475,37.837334,1824.8508,0.005160084444673292
1,51.689514,78.21514,39.711193,1979.2448,0.004900353517603523
2,51.584873,77.003845,37.921883,1918.1681,0.005160084444673292
1,50.943417,75.51474,39.74044,2016.6127,0.004900353517603523
2,50.619038,76.46406,38.57444,1851.3708,0.005160084444673292
2,50.51371,75.93406,38.858143,1936.5493,0.005160084444673292
2,50.535175,75.93041,38.132748,1934.5227,0.005160084444673292
2,51.111446,77.055984,39.228535,1988.6621,0.005160084444673292
2,49.62262,73.19634,38.246696,1999.8539,0.005160084444673292
2,52.292427,77.541245,40.842037,2077.9377,0.005160084444673292
2,50.869766,76.510635,39.89862,1775.1898,0.005160084444673292
2,50.05658,75.4694,38.15543,1966.0925,0.005160084444673292
2,52.961674,78.86759,39.574337,1950.6929,0.005160084444673292
2,50.666504,75.9837,37.990482,1895.7261,0.005160084444673292
2,52.30996,79.79381,37.395443,1921.4924,0.005160084444673292
2,50.569317,75.8994,40.02583,2109.624,0.005160084444673292
2,50.270576,74.622375,38.534813,1959.4434,0.005160084444673292
2,50.862816,77.3566,38.69612,2013.0647,0.005160084444673292
2,52.20821,78.436485,41.40426,2133.7341,0.005160084444673292
1,49.76263,75.321625,38.185715,2005.6127,0.004900353517603523
2,50.57386,75.98137,37.56106,1810.97,0.005160084444673292
2,50.31841,76.25675,38.35809,1939.4291,0.005160084444673292
2,50.379044,75.67717,37.69129,1889.7677,0.005160084444673292
2,51.150406,77.51666,39.298523,1987.605,0.005160084444673292
2,51.260487,77.39124,39.53252,2048.4119,0.005160084444673292
2,50.15182,75.65412,38.46407,1944.0214,0.005160084444673292
2,50.833218,76.50645,40.345127,1954.9218,0.005160084444673292
2,51.00885,76.0112,38.338234,1911.3508,0.005160084444673292
2,50.392628,75.46599,39.73769,1983.8391,0.005160084444673292
2,50.697662,75.92606,38.930984,2017.6339,0.005160084444673292
2,50.692066,76.74004,39.25954,2105.8342,0.005160084444673292
2,51.392406,77.29818,40.574642,1950.4362,0.005160084444673292
2,50.205265,75.5788,38.174477,1899.8433,0.005160084444673292
2,49.90848,74.97661,37.77554,1943.9036,0.005160084444673292
2,51.839592,77.87475,38.899292,1876.7542,0.005160084444673292
2,50.78639,76.50869,37.11632,1877.1113,0.005160084444673292
2,50.45418,75.90652,38.320515,1954.2651,0.005160084444673292
2,50.84261,77.396675,39.295845,2085.5596,0.005160084444673292
2,50.381004,76.08573,39.540394,2048.9463,0.005160084444673292
2,51.91929,78.83642,38.18904,2138.6558,0.005160084444673292
1,51.326458,77.44103,39.804565,1955.1289,0.004900353517603523
2,50.95807,77.33824,39.01309,1986.75,0.005160084444673292
2,51.3588,76.842445,39.219482,1923.9872,0.005160084444673292
2,51.090427,77.2486,40.38196,2094.5806,0.005160084444673292
2,50.372383,75.89915,38.400955,1958.5074,0.005160084444673292
2,50.632954,76.08193,39.105385,2003.4552,0.005160084444673292
2,52.86441,78.458405,40.785786,2101.9724,0.005160084444673292
2,50.595932,76.61026,39.99088,2126.1538,0.005160084444673292
2,50.745605,75.83485,38.770958,1979.4419,0.005160084444673292
2,50.852665,76.883934,38.312153,1885.3816,0.005160084444673292
2,50.75295,76.119316,38.732643,1958.6857,0.005160084444673292
2,50.569355,76.291405,39.429504,1959.6439,0.005160084444673292
2,52.60054,79.43478,35.87335,1847.8815,0.005160084444673292
2,51.57571,78.2604,38.85689,1842.7849,0.005160084444673292
2,51.07081,77.17172,39.44919,1913.9697,0.005160084444673292
2,49.812874,75.272194,37.545837,1917.4253,0.005160084444673292
2,50.44456,75.771515,38.276756,1946.2914,0.005160084444673292
2,50.510822,75.6595,38.600048,2048.1084,0.005160084444673292
2,51.811554,76.690704,39.163006,1757.1857,0.005160084444673292
2,49.962257,75.07324,38.14847,1922.0929,0.005160084444673292
2,50.43349,75.855354,38.107437,1905.1711,0.005160084444673292
2,51.468384,77.78617,35.178326,1830.1809,0.005160084444673292
2,51.569153,77.17872,40.27589,2026.3262,0.005160084444673292
2,50.94907,76.7971,38.011368,1915.688,0.005160084444673292
2,50.514523,75.77973,37.559444,1867.3536,0.005160084444673292
2,50.250206,74.6906,37.719585,1830.5092,0.005160084444673292
2,52.168953,79.182556,39.641026,2076.1045,0.005160084444673292
2,53.23999,80.288445,35.452694,1798.2241,0.005160084444673292
2,49.768677,75.424545,38.77333,1959.2651,0.005160084444673292
2,51.24518,77.578255,39.99434,1993.7296,0.005160084444673292
2,50.770744,76.662506,38.774433,1931.9194,0.005160084444673292
2,51.06777,76.76673,39.168633,1998.4791,0.005160084444673292
2,50.006878,75.29906,37.698193,1880.5178,0.005160084444673292
2,50.16451,75.66559,37.52178,1907.0281,0.005160084444673292
2,50.62568,76.34734,39.511425,2124.2969,0.005160084444673292
2,51.034035,77.04366,39.09156,1949.1621,0.005160084444673292
2,51.06552,77.095825,38.66191,1922.4084,0.005160084444673292
2,49.891228,75.35062,37.78978,1823.703,0.005160084444673292
2,49.19504,73.00328,37.90425,1884.0835,0.005160084444673292
2,51.37914,76.55282,39.11054,1939.9971,0.005160084444673292
2,50.44585,74.2721,37.405495,1879.923,0.005160084444673292
1,52.53854,79.74345,40.978405,2019.1431,0.004900353517603523
