b_origin_state_abr,flights2-flight-b_rate
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AL,0.05002908667830134
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AR,0.04996214988644966
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
AZ,0.050045866884109676
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
CA,0.049991768644021294
